,mmd Return Against random,Order
9807,-4.0,1
9808,-2.0,1
9809,-2.0,1
9810,-1.0,1
9811,-2.0,1
9812,0.0,1
9813,-2.0,1
9814,0.0,1
9815,-3.0,1
9816,-2.0,1
9817,-2.0,1
9818,-3.0,1
9819,-2.0,1
9820,-4.0,1
9821,-2.0,1
9822,-4.0,1
9823,0.0,1
9824,-2.0,1
9825,-3.0,1
9826,-4.0,1
9827,-1.0,1
9828,-1.0,1
9829,-1.0,1
9830,-4.0,1
9831,2.0,1
9832,-4.0,1
9833,0.0,1
9834,-1.0,1
9835,0.0,1
9836,4.0,1
9837,2.0,1
9838,-1.0,1
9839,-1.0,1
9840,-2.0,1
9841,-1.0,1
9842,0.0,1
9843,2.0,1
9844,-3.0,1
9845,-6.0,1
9846,-1.0,1
9847,-1.0,1
9848,0.0,1
9849,0.0,1
9850,-2.0,1
9851,-4.0,1
9852,-1.0,1
9853,-4.0,1
9854,-3.0,1
9855,2.0,1
9856,-4.0,1
9857,-5.0,1
9858,-2.0,1
9859,0.0,1
9860,-2.0,1
9861,-1.0,1
9862,-4.0,1
9863,-2.0,1
9864,-7.0,1
9865,2.0,1
9866,-2.0,1
9867,-1.0,1
9868,-6.0,1
9869,-2.0,1
9870,-2.0,1
9871,0.0,1
9872,0.0,1
9873,4.0,1
9874,-6.0,1
9875,-4.0,1
9876,-3.0,1
9877,0.0,1
9878,2.0,1
9879,-2.0,1
9880,-1.0,1
9881,-4.0,1
9882,0.0,1
9883,-6.0,1
9884,0.0,1
9885,-4.0,1
9886,0.0,1
9887,-2.0,1
9888,0.0,1
9889,-3.0,1
9890,0.0,1
9891,-4.0,1
9892,4.0,1
9893,-4.0,1
9894,-2.0,1
9895,-2.0,1
9896,-4.0,1
9897,-1.0,1
9898,-1.0,1
9899,2.0,1
9900,-2.0,1
9901,-3.0,1
9902,2.0,1
9903,4.0,1
9904,0.0,1
9905,4.0,1
9906,-4.0,1
9907,-4.0,1
9908,-4.0,1
9909,-6.0,1
9910,-1.0,1
9911,-4.0,1
9912,-2.0,1
9913,2.0,1
9914,-6.0,1
9915,0.0,1
9916,-4.0,1
9917,0.0,1
9918,-2.0,1
9919,-2.0,1
9920,-3.0,1
9921,-4.0,1
9922,-5.0,1
9923,-4.0,1
9924,0.0,1
9925,-2.0,1
9926,-2.0,1
9927,-2.0,1
9928,0.0,1
9929,-4.0,1
9930,0.0,1
9931,-4.0,1
9932,-2.0,1
9933,0.0,1
9934,-1.0,1
9935,-3.0,1
9936,-3.0,1
9937,0.0,1
9938,-4.0,1
9939,-6.0,1
9940,-3.0,1
9941,0.0,1
9942,-1.0,1
9943,-4.0,1
9944,-1.0,1
9945,-4.0,1
9946,-3.0,1
9947,0.0,1
9948,-2.0,1
9949,-2.0,1
9950,4.0,1
9951,2.0,1
9952,-4.0,1
9953,-2.0,1
9954,2.0,1
9955,0.0,1
9956,-2.0,1
9957,-2.0,1
9958,4.0,1
9959,4.0,1
9960,0.0,1
9961,-2.0,1
9962,2.0,1
9963,-1.0,1
9964,-3.0,1
9965,0.0,1
9966,0.0,1
9967,0.0,1
9968,-2.0,1
9969,-2.0,1
9970,0.0,1
9971,-2.0,1
9972,0.0,1
9973,2.0,1
9974,-4.0,1
9975,-2.0,1
9976,-5.0,1
9977,-2.0,1
9978,-2.0,1
9979,-2.0,1
9980,-3.0,1
9981,4.0,1
9982,-2.0,1
9983,-4.0,1
9984,-1.0,1
9985,-4.0,1
9986,-4.0,1
9987,-2.0,1
9988,0.0,1
9989,-2.0,1
9990,2.0,1
9991,0.0,1
9992,0.0,1
9993,-3.0,1
9994,2.0,1
9995,-3.0,1
9996,0.0,1
9997,0.0,1
9998,-2.0,1
9999,-4.0,1
10000,4.0,0
10001,2.0,0
10002,2.0,0
10003,2.0,0
10004,4.0,0
10005,1.0,0
10006,2.0,0
10007,0.0,0
10008,2.0,0
10009,0.0,0
10010,4.0,0
10011,6.0,0
10012,0.0,0
10013,4.0,0
10014,4.0,0
10015,0.0,0
10016,6.0,0
10017,4.0,0
10018,0.0,0
10019,-2.0,0
10020,0.0,0
10021,2.0,0
10022,5.0,0
10023,2.0,0
10024,2.0,0
10025,1.0,0
10026,0.0,0
10027,4.0,0
10028,2.0,0
10029,0.0,0
10030,2.0,0
10031,1.0,0
10032,4.0,0
10033,3.0,0
10034,0.0,0
10035,-4.0,0
10036,3.0,0
10037,-4.0,0
10038,3.0,0
10039,1.0,0
10040,3.0,0
10041,0.0,0
10042,1.0,0
10043,2.0,0
10044,4.0,0
10045,2.0,0
10046,2.0,0
10047,-4.0,0
10048,6.0,0
10049,3.0,0
10050,-2.0,0
10051,2.0,0
10052,3.0,0
10053,0.0,0
10054,4.0,0
10055,3.0,0
10056,4.0,0
10057,-2.0,0
10058,2.0,0
10059,3.0,0
10060,2.0,0
10061,0.0,0
10062,1.0,0
10063,-2.0,0
10064,-2.0,0
10065,3.0,0
10066,2.0,0
10067,4.0,0
10068,2.0,0
10069,-4.0,0
10070,1.0,0
10071,1.0,0
10072,2.0,0
10073,1.0,0
10074,2.0,0
10075,0.0,0
10076,0.0,0
10077,3.0,0
10078,-2.0,0
10079,2.0,0
10080,6.0,0
10081,7.0,0
10082,-2.0,0
10083,4.0,0
10084,2.0,0
10085,1.0,0
10086,2.0,0
10087,2.0,0
10088,3.0,0
10089,1.0,0
10090,2.0,0
10091,0.0,0
10092,2.0,0
10093,2.0,0
10094,2.0,0
10095,2.0,0
10096,3.0,0
10097,2.0,0
10098,6.0,0
10099,6.0,0
10100,6.0,0
10101,0.0,0
10102,2.0,0
10103,3.0,0
10104,1.0,0
10105,2.0,0
10106,3.0,0
10107,4.0,0
10108,-2.0,0
10109,2.0,0
10110,2.0,0
10111,4.0,0
10112,0.0,0
10113,2.0,0
10114,0.0,0
10115,4.0,0
10116,3.0,0
10117,2.0,0
10118,0.0,0
10119,2.0,0
10120,6.0,0
10121,0.0,0
10122,2.0,0
10123,4.0,0
10124,0.0,0
10125,0.0,0
10126,4.0,0
10127,4.0,0
10128,0.0,0
10129,4.0,0
10130,6.0,0
10131,6.0,0
10132,5.0,0
10133,1.0,0
10134,-2.0,0
10135,0.0,0
10136,2.0,0
10137,2.0,0
10138,2.0,0
10139,4.0,0
10140,4.0,0
10141,2.0,0
10142,2.0,0
10143,2.0,0
10144,2.0,0
10145,4.0,0
10146,0.0,0
10147,4.0,0
10148,0.0,0
10149,-2.0,0
10150,1.0,0
10151,2.0,0
10152,7.0,0
10153,2.0,0
10154,0.0,0
10155,3.0,0
10156,7.0,0
10157,4.0,0
10158,2.0,0
10159,4.0,0
10160,-4.0,0
10161,0.0,0
10162,4.0,0
10163,6.0,0
10164,2.0,0
10165,4.0,0
10166,1.0,0
10167,0.0,0
10168,2.0,0
10169,-4.0,0
10170,4.0,0
10171,6.0,0
10172,0.0,0
10173,0.0,0
10174,6.0,0
10175,0.0,0
10176,2.0,0
10177,0.0,0
10178,4.0,0
10179,2.0,0
10180,6.0,0
10181,4.0,0
10182,4.0,0
10183,5.0,0
10184,2.0,0
10185,-2.0,0
10186,2.0,0
10187,3.0,0
10188,0.0,0
10189,4.0,0
10190,4.0,0
10191,0.0,0
10192,2.0,0
10193,3.0,0
10194,3.0,0
10195,3.0,0
10196,0.0,0
10197,0.0,0
10198,3.0,0
10199,4.0,0
10200,0.0,0
10201,0.0,0
10202,0.0,0
10203,4.0,0
10204,0.0,0
10205,0.0,0
10206,2.0,0
10207,0.0,0
10208,1.0,0
10209,2.0,0
10210,6.0,0
10211,2.0,0
10212,0.0,0
10213,2.0,0
10214,4.0,0
10215,2.0,0
10216,4.0,0
10217,3.0,0
10218,4.0,0
10219,0.0,0
10220,6.0,0
10221,2.0,0
10222,1.0,0
10223,4.0,0
10224,2.0,0
10225,-4.0,0
10226,4.0,0
10227,-4.0,0
10228,0.0,0
10229,6.0,0
10230,7.0,0
10231,0.0,0
10232,4.0,0
10233,4.0,0
10234,2.0,0
10235,4.0,0
10236,0.0,0
10237,-2.0,0
10238,4.0,0
10239,0.0,0
10240,4.0,0
10241,5.0,0
10242,0.0,0
10243,0.0,0
10244,1.0,0
10245,0.0,0
10246,4.0,0
10247,2.0,0
10248,2.0,0
10249,4.0,0
10250,4.0,0
10251,6.0,0
10252,3.0,0
10253,0.0,0
10254,1.0,0
10255,4.0,0
10256,0.0,0
10257,7.0,0
10258,4.0,0
10259,4.0,0
10260,6.0,0
10261,2.0,0
10262,4.0,0
10263,-2.0,0
10264,4.0,0
10265,3.0,0
10266,-4.0,0
10267,7.0,0
10268,7.0,0
10269,-2.0,0
10270,1.0,0
10271,2.0,0
10272,0.0,0
10273,5.0,0
10274,4.0,0
10275,4.0,0
10276,3.0,0
10277,2.0,0
10278,1.0,0
10279,2.0,0
10280,-4.0,0
10281,-4.0,0
10282,-2.0,0
10283,-4.0,0
10284,0.0,0
10285,1.0,0
10286,2.0,0
10287,0.0,0
10288,0.0,0
10289,-4.0,0
10290,0.0,0
10291,2.0,0
10292,3.0,0
10293,6.0,0
10294,7.0,0
10295,0.0,0
10296,4.0,0
10297,0.0,0
10298,1.0,0
10299,2.0,0
10300,4.0,0
10301,2.0,0
10302,4.0,0
10303,-2.0,0
10304,0.0,0
10305,0.0,0
10306,7.0,0
10307,-2.0,0
10308,2.0,0
10309,2.0,0
10310,1.0,0
10311,4.0,0
10312,-2.0,0
10313,2.0,0
10314,4.0,0
10315,4.0,0
10316,5.0,0
10317,2.0,0
10318,4.0,0
10319,3.0,0
10320,-4.0,0
10321,2.0,0
10322,4.0,0
10323,2.0,0
10324,0.0,0
10325,4.0,0
10326,2.0,0
10327,4.0,0
10328,0.0,0
10329,2.0,0
10330,-4.0,0
10331,0.0,0
10332,4.0,0
10333,-4.0,0
10334,7.0,0
10335,4.0,0
10336,4.0,0
10337,0.0,0
10338,0.0,0
10339,3.0,0
10340,0.0,0
10341,2.0,0
10342,0.0,0
10343,4.0,0
10344,2.0,0
10345,4.0,0
10346,1.0,0
10347,4.0,0
10348,4.0,0
10349,2.0,0
10350,1.0,0
10351,0.0,0
10352,2.0,0
10353,-4.0,0
10354,4.0,0
10355,1.0,0
10356,2.0,0
10357,3.0,0
10358,0.0,0
10359,4.0,0
10360,0.0,0
10361,-2.0,0
10362,0.0,0
10363,3.0,0
10364,3.0,0
10365,0.0,0
10366,4.0,0
10367,0.0,0
10368,2.0,0
10369,3.0,0
10370,4.0,0
10371,2.0,0
10372,6.0,0
10373,2.0,0
10374,4.0,0
10375,0.0,0
10376,0.0,0
10377,0.0,0
10378,2.0,0
10379,2.0,0
10380,0.0,0
10381,2.0,0
10382,-4.0,0
10383,4.0,0
10384,2.0,0
10385,6.0,0
10386,2.0,0
10387,2.0,0
10388,2.0,0
10389,2.0,0
10390,1.0,0
10391,0.0,0
10392,1.0,0
10393,1.0,0
10394,2.0,0
10395,2.0,0
10396,3.0,0
10397,1.0,0
10398,2.0,0
10399,2.0,0
10400,2.0,0
10401,-2.0,0
10402,0.0,0
10403,4.0,0
10404,-2.0,0
10405,-2.0,0
10406,6.0,0
10407,-4.0,0
10408,2.0,0
10409,0.0,0
10410,3.0,0
10411,2.0,0
10412,2.0,0
10413,4.0,0
10414,0.0,0
10415,0.0,0
10416,3.0,0
10417,4.0,0
10418,3.0,0
10419,5.0,0
10420,2.0,0
10421,3.0,0
10422,-2.0,0
10423,4.0,0
10424,-4.0,0
10425,7.0,0
10426,0.0,0
10427,2.0,0
10428,4.0,0
10429,1.0,0
10430,2.0,0
10431,6.0,0
10432,3.0,0
10433,2.0,0
10434,0.0,0
10435,4.0,0
10436,3.0,0
10437,0.0,0
10438,0.0,0
10439,4.0,0
10440,1.0,0
10441,3.0,0
10442,1.0,0
10443,-2.0,0
10444,2.0,0
10445,0.0,0
10446,2.0,0
10447,0.0,0
10448,2.0,0
10449,4.0,0
10450,4.0,0
10451,2.0,0
10452,2.0,0
10453,1.0,0
10454,-4.0,0
10455,3.0,0
10456,2.0,0
10457,4.0,0
10458,2.0,0
10459,-2.0,0
10460,2.0,0
10461,2.0,0
10462,2.0,0
10463,-2.0,0
10464,3.0,0
10465,4.0,0
10466,2.0,0
10467,6.0,0
10468,2.0,0
10469,2.0,0
10470,0.0,0
10471,0.0,0
10472,-4.0,0
10473,2.0,0
10474,6.0,0
10475,1.0,0
10476,3.0,0
10477,3.0,0
10478,1.0,0
10479,2.0,0
10480,0.0,0
10481,2.0,0
10482,2.0,0
10483,-4.0,0
10484,2.0,0
10485,3.0,0
10486,3.0,0
10487,2.0,0
10488,-2.0,0
10489,4.0,0
10490,-2.0,0
10491,1.0,0
10492,2.0,0
10493,-4.0,0
10494,4.0,0
10495,0.0,0
10496,4.0,0
10497,1.0,0
10498,2.0,0
10499,4.0,0
10500,2.0,0
10501,3.0,0
10502,0.0,0
10503,4.0,0
10504,2.0,0
10505,2.0,0
10506,-4.0,0
10507,7.0,0
10508,1.0,0
10509,4.0,0
10510,0.0,0
10511,5.0,0
10512,1.0,0
10513,2.0,0
10514,4.0,0
10515,4.0,0
10516,0.0,0
10517,3.0,0
10518,0.0,0
10519,2.0,0
10520,0.0,0
10521,0.0,0
10522,4.0,0
10523,2.0,0
10524,4.0,0
10525,0.0,0
10526,0.0,0
10527,2.0,0
10528,6.0,0
10529,2.0,0
10530,4.0,0
10531,4.0,0
10532,2.0,0
10533,2.0,0
10534,5.0,0
10535,0.0,0
10536,2.0,0
10537,6.0,0
10538,2.0,0
10539,6.0,0
10540,0.0,0
10541,3.0,0
10542,2.0,0
10543,2.0,0
10544,4.0,0
10545,2.0,0
10546,2.0,0
10547,4.0,0
10548,4.0,0
10549,2.0,0
10550,4.0,0
10551,0.0,0
10552,2.0,0
10553,4.0,0
10554,6.0,0
10555,4.0,0
10556,7.0,0
10557,2.0,0
10558,5.0,0
10559,3.0,0
10560,2.0,0
10561,2.0,0
10562,6.0,0
10563,2.0,0
10564,4.0,0
10565,0.0,0
10566,2.0,0
10567,2.0,0
10568,2.0,0
10569,-4.0,0
10570,0.0,0
10571,3.0,0
10572,4.0,0
10573,0.0,0
10574,-2.0,0
10575,-2.0,0
10576,1.0,0
10577,1.0,0
10578,3.0,0
10579,1.0,0
10580,0.0,0
10581,2.0,0
10582,2.0,0
10583,-4.0,0
10584,1.0,0
10585,4.0,0
10586,1.0,0
10587,1.0,0
10588,0.0,0
10589,2.0,0
10590,0.0,0
10591,0.0,0
10592,0.0,0
10593,0.0,0
10594,3.0,0
10595,0.0,0
10596,3.0,0
10597,0.0,0
10598,2.0,0
10599,1.0,0
10600,1.0,0
10601,-2.0,0
10602,4.0,0
10603,2.0,0
10604,-2.0,0
10605,-2.0,0
10606,1.0,0
10607,2.0,0
10608,2.0,0
10609,2.0,0
10610,3.0,0
10611,2.0,0
10612,7.0,0
10613,3.0,0
10614,4.0,0
10615,4.0,0
10616,2.0,0
10617,4.0,0
10618,1.0,0
10619,2.0,0
10620,5.0,0
10621,2.0,0
10622,3.0,0
10623,6.0,0
10624,5.0,0
10625,0.0,0
10626,4.0,0
10627,3.0,0
10628,1.0,0
10629,2.0,0
10630,3.0,0
10631,-2.0,0
10632,5.0,0
10633,2.0,0
10634,4.0,0
10635,3.0,0
10636,-2.0,0
10637,3.0,0
10638,2.0,0
10639,2.0,0
10640,3.0,0
10641,-2.0,0
10642,-2.0,0
10643,3.0,0
10644,2.0,0
10645,0.0,0
10646,1.0,0
10647,0.0,0
10648,4.0,0
10649,6.0,0
10650,3.0,0
10651,6.0,0
10652,0.0,0
10653,2.0,0
10654,0.0,0
10655,6.0,0
10656,-4.0,0
10657,6.0,0
10658,0.0,0
10659,2.0,0
10660,0.0,0
10661,4.0,0
10662,2.0,0
10663,6.0,0
10664,4.0,0
10665,2.0,0
10666,2.0,0
10667,0.0,0
10668,3.0,0
10669,2.0,0
10670,2.0,0
10671,0.0,0
10672,4.0,0
10673,2.0,0
10674,2.0,0
10675,3.0,0
10676,4.0,0
10677,0.0,0
10678,5.0,0
10679,2.0,0
10680,2.0,0
10681,0.0,0
10682,0.0,0
10683,-2.0,0
10684,2.0,0
10685,0.0,0
10686,2.0,0
10687,4.0,0
10688,6.0,0
10689,3.0,0
10690,0.0,0
10691,0.0,0
10692,6.0,0
10693,-4.0,0
10694,2.0,0
10695,4.0,0
10696,2.0,0
10697,6.0,0
10698,4.0,0
10699,3.0,0
10700,0.0,0
10701,1.0,0
10702,2.0,0
10703,2.0,0
10704,0.0,0
10705,5.0,0
10706,2.0,0
10707,4.0,0
10708,2.0,0
10709,2.0,0
10710,3.0,0
10711,2.0,0
10712,-4.0,0
10713,4.0,0
10714,1.0,0
10715,2.0,0
10716,-2.0,0
10717,0.0,0
10718,2.0,0
10719,4.0,0
10720,7.0,0
10721,4.0,0
10722,2.0,0
10723,1.0,0
10724,0.0,0
10725,1.0,0
10726,0.0,0
10727,-2.0,0
10728,1.0,0
10729,2.0,0
10730,3.0,0
10731,2.0,0
10732,6.0,0
10733,0.0,0
10734,2.0,0
10735,-4.0,0
10736,-2.0,0
10737,3.0,0
10738,2.0,0
10739,1.0,0
10740,7.0,0
10741,0.0,0
10742,4.0,0
10743,4.0,0
10744,3.0,0
10745,4.0,0
10746,-2.0,0
10747,-2.0,0
10748,4.0,0
10749,2.0,0
10750,3.0,0
10751,0.0,0
10752,6.0,0
10753,0.0,0
10754,4.0,0
10755,0.0,0
10756,3.0,0
10757,2.0,0
10758,4.0,0
10759,2.0,0
10760,0.0,0
10761,1.0,0
10762,0.0,0
10763,4.0,0
10764,3.0,0
10765,5.0,0
10766,2.0,0
10767,4.0,0
10768,4.0,0
10769,2.0,0
10770,3.0,0
10771,0.0,0
10772,2.0,0
10773,0.0,0
10774,2.0,0
10775,6.0,0
10776,2.0,0
10777,0.0,0
10778,-2.0,0
10779,1.0,0
10780,2.0,0
10781,-2.0,0
10782,0.0,0
10783,0.0,0
10784,1.0,0
10785,2.0,0
10786,1.0,0
10787,0.0,0
10788,3.0,0
10789,2.0,0
10790,2.0,0
10791,4.0,0
10792,2.0,0
10793,4.0,0
10794,2.0,0
10795,0.0,0
10796,4.0,0
10797,0.0,0
10798,0.0,0
10799,-4.0,0
10800,4.0,0
10801,-4.0,0
10802,2.0,0
10803,7.0,0
10804,0.0,0
10805,4.0,0
10806,6.0,0
10807,5.0,0
10808,3.0,0
10809,0.0,0
10810,1.0,0
10811,3.0,0
10812,2.0,0
10813,-2.0,0
10814,1.0,0
10815,6.0,0
10816,-2.0,0
10817,2.0,0
10818,2.0,0
10819,2.0,0
10820,5.0,0
10821,4.0,0
10822,5.0,0
10823,0.0,0
10824,6.0,0
10825,-4.0,0
10826,0.0,0
10827,2.0,0
10828,2.0,0
10829,2.0,0
10830,4.0,0
10831,4.0,0
10832,4.0,0
10833,1.0,0
10834,4.0,0
10835,2.0,0
10836,4.0,0
10837,1.0,0
10838,6.0,0
10839,2.0,0
10840,-2.0,0
10841,0.0,0
10842,2.0,0
10843,4.0,0
10844,0.0,0
10845,6.0,0
10846,4.0,0
10847,-4.0,0
10848,2.0,0
10849,-4.0,0
10850,4.0,0
10851,4.0,0
10852,6.0,0
10853,4.0,0
10854,7.0,0
10855,2.0,0
10856,2.0,0
10857,0.0,0
10858,3.0,0
10859,2.0,0
10860,0.0,0
10861,5.0,0
10862,4.0,0
10863,2.0,0
10864,0.0,0
10865,4.0,0
10866,6.0,0
10867,2.0,0
10868,2.0,0
10869,4.0,0
10870,6.0,0
10871,1.0,0
10872,2.0,0
10873,6.0,0
10874,0.0,0
10875,0.0,0
10876,0.0,0
10877,-4.0,0
10878,4.0,0
10879,0.0,0
10880,-4.0,0
10881,0.0,0
10882,4.0,0
10883,4.0,0
10884,2.0,0
10885,0.0,0
10886,2.0,0
10887,4.0,0
10888,-2.0,0
10889,0.0,0
10890,4.0,0
10891,2.0,0
10892,2.0,0
10893,0.0,0
10894,3.0,0
10895,4.0,0
10896,1.0,0
10897,6.0,0
10898,0.0,0
10899,1.0,0
10900,3.0,0
10901,4.0,0
10902,6.0,0
10903,2.0,0
10904,3.0,0
10905,2.0,0
10906,3.0,0
10907,4.0,0
10908,0.0,0
10909,4.0,0
10910,6.0,0
10911,7.0,0
10912,4.0,0
10913,4.0,0
10914,0.0,0
10915,0.0,0
10916,0.0,0
10917,-2.0,0
10918,0.0,0
10919,3.0,0
10920,4.0,0
10921,1.0,0
10922,2.0,0
10923,7.0,0
10924,-2.0,0
10925,3.0,0
10926,7.0,0
10927,2.0,0
10928,3.0,0
10929,2.0,0
10930,0.0,0
10931,6.0,0
10932,2.0,0
10933,0.0,0
10934,2.0,0
10935,0.0,0
10936,1.0,0
10937,0.0,0
10938,1.0,0
10939,2.0,0
10940,0.0,0
10941,1.0,0
10942,2.0,0
10943,-2.0,0
10944,0.0,0
10945,0.0,0
10946,2.0,0
10947,3.0,0
10948,4.0,0
10949,3.0,0
10950,0.0,0
10951,-4.0,0
10952,2.0,0
10953,0.0,0
10954,3.0,0
10955,2.0,0
10956,2.0,0
10957,2.0,0
10958,4.0,0
10959,3.0,0
10960,1.0,0
10961,4.0,0
10962,4.0,0
10963,4.0,0
10964,4.0,0
10965,1.0,0
10966,2.0,0
10967,-2.0,0
10968,2.0,0
10969,2.0,0
10970,-2.0,0
10971,2.0,0
10972,2.0,0
10973,4.0,0
10974,2.0,0
10975,0.0,0
10976,1.0,0
10977,4.0,0
10978,1.0,0
10979,0.0,0
10980,0.0,0
10981,6.0,0
10982,1.0,0
10983,3.0,0
10984,6.0,0
10985,-2.0,0
10986,3.0,0
10987,2.0,0
10988,-2.0,0
10989,3.0,0
10990,0.0,0
10991,0.0,0
10992,3.0,0
10993,-4.0,0
10994,1.0,0
10995,2.0,0
10996,2.0,0
10997,6.0,0
10998,0.0,0
10999,0.0,0
11000,-2.0,1
11001,-2.0,1
11002,-2.0,1
11003,4.0,1
11004,-2.0,1
11005,2.0,1
11006,-2.0,1
11007,2.0,1
11008,0.0,1
11009,-2.0,1
11010,-3.0,1
11011,-4.0,1
11012,0.0,1
11013,-4.0,1
11014,-4.0,1
11015,-6.0,1
11016,-3.0,1
11017,-1.0,1
11018,4.0,1
11019,-2.0,1
11020,-4.0,1
11021,0.0,1
11022,-1.0,1
11023,-4.0,1
11024,-4.0,1
11025,-1.0,1
11026,-4.0,1
11027,0.0,1
11028,-2.0,1
11029,-3.0,1
11030,4.0,1
11031,-7.0,1
11032,-2.0,1
11033,-4.0,1
11034,-5.0,1
11035,-2.0,1
11036,-1.0,1
11037,-2.0,1
11038,0.0,1
11039,-1.0,1
11040,-1.0,1
11041,0.0,1
11042,-2.0,1
11043,-2.0,1
11044,4.0,1
11045,0.0,1
11046,-4.0,1
11047,2.0,1
11048,-2.0,1
11049,0.0,1
11050,-3.0,1
11051,0.0,1
11052,-2.0,1
11053,4.0,1
11054,-2.0,1
11055,-6.0,1
11056,-1.0,1
11057,-4.0,1
11058,2.0,1
11059,2.0,1
11060,-3.0,1
11061,-5.0,1
11062,-1.0,1
11063,-2.0,1
11064,-4.0,1
11065,0.0,1
11066,2.0,1
11067,-1.0,1
11068,-2.0,1
11069,-4.0,1
11070,0.0,1
11071,-2.0,1
11072,-2.0,1
11073,-1.0,1
11074,-3.0,1
11075,-6.0,1
11076,0.0,1
11077,-2.0,1
11078,0.0,1
11079,4.0,1
11080,0.0,1
11081,-7.0,1
11082,4.0,1
11083,-2.0,1
11084,0.0,1
11085,-1.0,1
11086,-6.0,1
11087,-6.0,1
11088,0.0,1
11089,0.0,1
11090,-4.0,1
11091,-2.0,1
11092,-2.0,1
11093,-3.0,1
11094,-3.0,1
11095,2.0,1
11096,-2.0,1
11097,4.0,1
11098,2.0,1
11099,0.0,1
11100,0.0,1
11101,0.0,1
11102,0.0,1
11103,2.0,1
11104,-2.0,1
11105,-4.0,1
11106,-2.0,1
11107,-1.0,1
11108,4.0,1
11109,0.0,1
11110,-2.0,1
11111,-2.0,1
11112,2.0,1
11113,0.0,1
11114,-4.0,1
11115,-2.0,1
11116,-1.0,1
11117,-2.0,1
11118,2.0,1
11119,0.0,1
11120,-3.0,1
11121,-2.0,1
11122,4.0,1
11123,-2.0,1
11124,0.0,1
11125,-2.0,1
11126,2.0,1
11127,4.0,1
11128,0.0,1
11129,-2.0,1
11130,-2.0,1
11131,0.0,1
11132,-2.0,1
11133,-5.0,1
11134,-2.0,1
11135,0.0,1
11136,0.0,1
11137,0.0,1
11138,-2.0,1
11139,2.0,1
11140,-2.0,1
11141,0.0,1
11142,-4.0,1
11143,-4.0,1
11144,0.0,1
11145,0.0,1
11146,0.0,1
11147,-4.0,1
11148,-2.0,1
11149,-2.0,1
11150,-2.0,1
11151,-4.0,1
11152,0.0,1
11153,-3.0,1
11154,-4.0,1
11155,-4.0,1
11156,0.0,1
11157,0.0,1
11158,0.0,1
11159,-2.0,1
11160,0.0,1
11161,-2.0,1
11162,-4.0,1
11163,0.0,1
11164,0.0,1
11165,-4.0,1
11166,0.0,1
11167,-3.0,1
11168,-6.0,1
11169,-4.0,1
11170,-3.0,1
11171,-3.0,1
11172,-1.0,1
11173,0.0,1
11174,-4.0,1
11175,-2.0,1
11176,-1.0,1
11177,-2.0,1
11178,0.0,1
11179,-2.0,1
11180,-4.0,1
11181,-2.0,1
11182,0.0,1
11183,-6.0,1
11184,-2.0,1
11185,-2.0,1
11186,-4.0,1
11187,-2.0,1
11188,-2.0,1
11189,0.0,1
11190,-1.0,1
11191,-2.0,1
11192,0.0,1
11193,-4.0,1
11194,0.0,1
11195,0.0,1
11196,-3.0,1
11197,-2.0,1
11198,0.0,1
11199,-1.0,1
11200,4.0,1
11201,0.0,1
11202,0.0,1
11203,2.0,1
11204,0.0,1
11205,-4.0,1
11206,0.0,1
11207,0.0,1
11208,-2.0,1
11209,-2.0,1
11210,0.0,1
11211,-4.0,1
11212,0.0,1
11213,2.0,1
11214,-2.0,1
11215,-2.0,1
11216,0.0,1
11217,-2.0,1
11218,-4.0,1
11219,-2.0,1
11220,-2.0,1
11221,-7.0,1
11222,-3.0,1
11223,-3.0,1
11224,0.0,1
11225,-6.0,1
11226,0.0,1
11227,-1.0,1
11228,-4.0,1
11229,0.0,1
11230,0.0,1
11231,-2.0,1
11232,-4.0,1
11233,-3.0,1
11234,-2.0,1
11235,-4.0,1
11236,-4.0,1
11237,-2.0,1
11238,0.0,1
11239,-4.0,1
11240,-1.0,1
11241,0.0,1
11242,0.0,1
11243,4.0,1
11244,-2.0,1
11245,-4.0,1
11246,0.0,1
11247,-4.0,1
11248,-4.0,1
11249,2.0,1
11250,-4.0,1
11251,2.0,1
11252,-4.0,1
11253,-2.0,1
11254,-6.0,1
11255,-7.0,1
11256,-2.0,1
11257,-2.0,1
11258,-1.0,1
11259,0.0,1
11260,0.0,1
11261,-2.0,1
11262,-2.0,1
11263,0.0,1
11264,0.0,1
11265,2.0,1
11266,-2.0,1
11267,-4.0,1
11268,-3.0,1
11269,-1.0,1
11270,0.0,1
11271,-2.0,1
11272,-1.0,1
11273,-2.0,1
11274,-2.0,1
11275,-4.0,1
11276,-2.0,1
11277,0.0,1
11278,0.0,1
11279,-2.0,1
11280,-2.0,1
11281,0.0,1
11282,0.0,1
11283,-3.0,1
11284,0.0,1
11285,0.0,1
11286,-6.0,1
11287,-4.0,1
11288,0.0,1
11289,-2.0,1
11290,-6.0,1
11291,2.0,1
11292,0.0,1
11293,-4.0,1
11294,-4.0,1
11295,-2.0,1
11296,-2.0,1
11297,-2.0,1
11298,0.0,1
11299,-3.0,1
11300,0.0,1
11301,-2.0,1
11302,0.0,1
11303,0.0,1
11304,4.0,1
11305,0.0,1
11306,-2.0,1
11307,-5.0,1
11308,0.0,1
11309,-4.0,1
11310,0.0,1
11311,0.0,1
11312,-2.0,1
11313,-1.0,1
