,qlearner Return Against random,Order
9710,-2.0,1
9711,2.0,1
9712,-2.0,1
9713,-5.0,1
9714,-5.0,1
9715,-4.0,1
9716,-1.0,1
9717,-1.0,1
9718,0.0,1
9719,0.0,1
9720,-4.0,1
9721,-2.0,1
9722,-3.0,1
9723,-7.0,1
9724,-4.0,1
9725,2.0,1
9726,4.0,1
9727,-6.0,1
9728,4.0,1
9729,-3.0,1
9730,-2.0,1
9731,-4.0,1
9732,4.0,1
9733,0.0,1
9734,0.0,1
9735,0.0,1
9736,-4.0,1
9737,-7.0,1
9738,-4.0,1
9739,0.0,1
9740,-2.0,1
9741,0.0,1
9742,0.0,1
9743,-1.0,1
9744,-2.0,1
9745,2.0,1
9746,-2.0,1
9747,0.0,1
9748,0.0,1
9749,-2.0,1
9750,-2.0,1
9751,-2.0,1
9752,-2.0,1
9753,-2.0,1
9754,-2.0,1
9755,0.0,1
9756,0.0,1
9757,-4.0,1
9758,-4.0,1
9759,2.0,1
9760,4.0,1
9761,-2.0,1
9762,-1.0,1
9763,-2.0,1
9764,-2.0,1
9765,-2.0,1
9766,4.0,1
9767,0.0,1
9768,-3.0,1
9769,0.0,1
9770,-1.0,1
9771,-1.0,1
9772,-1.0,1
9773,-4.0,1
9774,0.0,1
9775,-1.0,1
9776,4.0,1
9777,-6.0,1
9778,0.0,1
9779,0.0,1
9780,0.0,1
9781,2.0,1
9782,0.0,1
9783,-6.0,1
9784,-3.0,1
9785,-1.0,1
9786,-1.0,1
9787,-3.0,1
9788,-1.0,1
9789,4.0,1
9790,-2.0,1
9791,-7.0,1
9792,-2.0,1
9793,-1.0,1
9794,0.0,1
9795,0.0,1
9796,-2.0,1
9797,-4.0,1
9798,0.0,1
9799,-1.0,1
9800,-1.0,1
9801,0.0,1
9802,-2.0,1
9803,-2.0,1
9804,-1.0,1
9805,0.0,1
9806,-7.0,1
9807,-2.0,1
9808,-2.0,1
9809,-3.0,1
9810,-2.0,1
9811,0.0,1
9812,2.0,1
9813,-4.0,1
9814,-4.0,1
9815,2.0,1
9816,-4.0,1
9817,-4.0,1
9818,-4.0,1
9819,-6.0,1
9820,-2.0,1
9821,0.0,1
9822,-4.0,1
9823,0.0,1
9824,0.0,1
9825,0.0,1
9826,-6.0,1
9827,4.0,1
9828,0.0,1
9829,0.0,1
9830,0.0,1
9831,2.0,1
9832,-3.0,1
9833,-4.0,1
9834,-2.0,1
9835,2.0,1
9836,-1.0,1
9837,0.0,1
9838,2.0,1
9839,-4.0,1
9840,2.0,1
9841,-7.0,1
9842,-2.0,1
9843,2.0,1
9844,0.0,1
9845,-3.0,1
9846,2.0,1
9847,2.0,1
9848,-4.0,1
9849,-2.0,1
9850,4.0,1
9851,-1.0,1
9852,-1.0,1
9853,-2.0,1
9854,-2.0,1
9855,-2.0,1
9856,0.0,1
9857,-7.0,1
9858,-4.0,1
9859,0.0,1
9860,-1.0,1
9861,-2.0,1
9862,-4.0,1
9863,-2.0,1
9864,-2.0,1
9865,-2.0,1
9866,4.0,1
9867,-2.0,1
9868,-2.0,1
9869,0.0,1
9870,-2.0,1
9871,-2.0,1
9872,-4.0,1
9873,-2.0,1
9874,0.0,1
9875,-1.0,1
9876,2.0,1
9877,-3.0,1
9878,-4.0,1
9879,2.0,1
9880,-3.0,1
9881,-3.0,1
9882,-2.0,1
9883,-1.0,1
9884,-4.0,1
9885,-4.0,1
9886,-3.0,1
9887,-2.0,1
9888,-2.0,1
9889,-4.0,1
9890,-2.0,1
9891,-4.0,1
9892,-2.0,1
9893,-4.0,1
9894,0.0,1
9895,-6.0,1
9896,0.0,1
9897,-2.0,1
9898,-2.0,1
9899,-2.0,1
9900,-1.0,1
9901,-2.0,1
9902,-2.0,1
9903,-1.0,1
9904,-1.0,1
9905,-3.0,1
9906,0.0,1
9907,-2.0,1
9908,2.0,1
9909,4.0,1
9910,2.0,1
9911,-1.0,1
9912,0.0,1
9913,0.0,1
9914,-1.0,1
9915,-2.0,1
9916,-2.0,1
9917,-4.0,1
9918,0.0,1
9919,4.0,1
9920,-4.0,1
9921,0.0,1
9922,0.0,1
9923,-2.0,1
9924,0.0,1
9925,-2.0,1
9926,-3.0,1
9927,2.0,1
9928,-2.0,1
9929,-2.0,1
9930,-4.0,1
9931,-4.0,1
9932,0.0,1
9933,2.0,1
9934,2.0,1
9935,-2.0,1
9936,-1.0,1
9937,-1.0,1
9938,-4.0,1
9939,0.0,1
9940,4.0,1
9941,-2.0,1
9942,2.0,1
9943,-2.0,1
9944,0.0,1
9945,0.0,1
9946,4.0,1
9947,-3.0,1
9948,-3.0,1
9949,4.0,1
9950,-2.0,1
9951,-4.0,1
9952,-4.0,1
9953,2.0,1
9954,0.0,1
9955,0.0,1
9956,-4.0,1
9957,0.0,1
9958,-4.0,1
9959,2.0,1
9960,2.0,1
9961,-4.0,1
9962,-2.0,1
9963,-3.0,1
9964,-2.0,1
9965,-2.0,1
9966,-4.0,1
9967,2.0,1
9968,-4.0,1
9969,-4.0,1
9970,4.0,1
9971,-3.0,1
9972,-5.0,1
9973,-2.0,1
9974,-2.0,1
9975,-2.0,1
9976,4.0,1
9977,-6.0,1
9978,-2.0,1
9979,0.0,1
9980,-4.0,1
9981,0.0,1
9982,-3.0,1
9983,0.0,1
9984,-1.0,1
9985,4.0,1
9986,0.0,1
9987,-3.0,1
9988,-5.0,1
9989,-1.0,1
9990,-1.0,1
9991,-2.0,1
9992,0.0,1
9993,-1.0,1
9994,-2.0,1
9995,-2.0,1
9996,-2.0,1
9997,-2.0,1
9998,-2.0,1
9999,0.0,1
10000,-2.0,0
10001,4.0,0
10002,3.0,0
10003,4.0,0
10004,2.0,0
10005,0.0,0
10006,2.0,0
10007,4.0,0
10008,2.0,0
10009,0.0,0
10010,-2.0,0
10011,1.0,0
10012,3.0,0
10013,3.0,0
10014,0.0,0
10015,4.0,0
10016,4.0,0
10017,0.0,0
10018,2.0,0
10019,1.0,0
10020,2.0,0
10021,4.0,0
10022,0.0,0
10023,4.0,0
10024,4.0,0
10025,4.0,0
10026,2.0,0
10027,0.0,0
10028,1.0,0
10029,-2.0,0
10030,3.0,0
10031,2.0,0
10032,4.0,0
10033,2.0,0
10034,4.0,0
10035,0.0,0
10036,-2.0,0
10037,3.0,0
10038,7.0,0
10039,2.0,0
10040,2.0,0
10041,1.0,0
10042,0.0,0
10043,2.0,0
10044,0.0,0
10045,2.0,0
10046,3.0,0
10047,1.0,0
10048,0.0,0
10049,2.0,0
10050,6.0,0
10051,5.0,0
10052,2.0,0
10053,5.0,0
10054,3.0,0
10055,2.0,0
10056,4.0,0
10057,4.0,0
10058,2.0,0
10059,4.0,0
10060,2.0,0
10061,5.0,0
10062,0.0,0
10063,2.0,0
10064,0.0,0
10065,4.0,0
10066,3.0,0
10067,2.0,0
10068,2.0,0
10069,0.0,0
10070,0.0,0
10071,6.0,0
10072,4.0,0
10073,0.0,0
10074,2.0,0
10075,2.0,0
10076,4.0,0
10077,0.0,0
10078,4.0,0
10079,5.0,0
10080,4.0,0
10081,1.0,0
10082,3.0,0
10083,3.0,0
10084,4.0,0
10085,0.0,0
10086,4.0,0
10087,0.0,0
10088,2.0,0
10089,4.0,0
10090,2.0,0
10091,4.0,0
10092,1.0,0
10093,6.0,0
10094,2.0,0
10095,4.0,0
10096,2.0,0
10097,0.0,0
10098,4.0,0
10099,4.0,0
10100,6.0,0
10101,6.0,0
10102,1.0,0
10103,4.0,0
10104,6.0,0
10105,2.0,0
10106,0.0,0
10107,2.0,0
10108,7.0,0
10109,2.0,0
10110,4.0,0
10111,1.0,0
10112,2.0,0
10113,2.0,0
10114,0.0,0
10115,4.0,0
10116,3.0,0
10117,2.0,0
10118,5.0,0
10119,2.0,0
10120,0.0,0
10121,6.0,0
10122,-2.0,0
10123,2.0,0
10124,2.0,0
10125,0.0,0
10126,2.0,0
10127,4.0,0
10128,2.0,0
10129,2.0,0
10130,4.0,0
10131,2.0,0
10132,3.0,0
10133,2.0,0
10134,3.0,0
10135,0.0,0
10136,4.0,0
10137,2.0,0
10138,2.0,0
10139,4.0,0
10140,0.0,0
10141,0.0,0
10142,3.0,0
10143,2.0,0
10144,4.0,0
10145,0.0,0
10146,6.0,0
10147,1.0,0
10148,2.0,0
10149,7.0,0
10150,0.0,0
10151,7.0,0
10152,0.0,0
10153,4.0,0
10154,4.0,0
10155,6.0,0
10156,6.0,0
10157,4.0,0
10158,0.0,0
10159,1.0,0
10160,4.0,0
10161,4.0,0
10162,0.0,0
10163,2.0,0
10164,0.0,0
10165,3.0,0
10166,6.0,0
10167,2.0,0
10168,2.0,0
10169,-2.0,0
10170,4.0,0
10171,2.0,0
10172,7.0,0
10173,0.0,0
10174,2.0,0
10175,4.0,0
10176,3.0,0
10177,0.0,0
10178,6.0,0
10179,2.0,0
10180,6.0,0
10181,0.0,0
10182,1.0,0
10183,2.0,0
10184,6.0,0
10185,0.0,0
10186,1.0,0
10187,-2.0,0
10188,2.0,0
10189,2.0,0
10190,4.0,0
10191,4.0,0
10192,0.0,0
10193,-2.0,0
10194,4.0,0
10195,2.0,0
10196,0.0,0
10197,0.0,0
10198,2.0,0
10199,4.0,0
10200,2.0,0
10201,4.0,0
10202,5.0,0
10203,6.0,0
10204,3.0,0
10205,0.0,0
10206,3.0,0
10207,5.0,0
10208,2.0,0
10209,4.0,0
10210,2.0,0
10211,6.0,0
10212,4.0,0
10213,2.0,0
10214,-2.0,0
10215,2.0,0
10216,2.0,0
10217,3.0,0
10218,0.0,0
10219,6.0,0
10220,6.0,0
10221,4.0,0
10222,0.0,0
10223,0.0,0
10224,2.0,0
10225,4.0,0
10226,0.0,0
10227,0.0,0
10228,4.0,0
10229,2.0,0
10230,2.0,0
10231,4.0,0
10232,3.0,0
10233,2.0,0
10234,2.0,0
10235,5.0,0
10236,4.0,0
10237,4.0,0
10238,2.0,0
10239,1.0,0
10240,4.0,0
10241,2.0,0
10242,3.0,0
10243,4.0,0
10244,4.0,0
10245,0.0,0
10246,-2.0,0
10247,4.0,0
10248,5.0,0
10249,2.0,0
10250,1.0,0
10251,2.0,0
10252,-2.0,0
10253,4.0,0
10254,0.0,0
10255,0.0,0
10256,0.0,0
10257,0.0,0
10258,4.0,0
10259,4.0,0
10260,2.0,0
10261,2.0,0
10262,2.0,0
10263,0.0,0
10264,1.0,0
10265,2.0,0
10266,4.0,0
10267,7.0,0
10268,0.0,0
10269,1.0,0
10270,0.0,0
10271,3.0,0
10272,2.0,0
10273,2.0,0
10274,4.0,0
10275,0.0,0
10276,1.0,0
10277,4.0,0
10278,2.0,0
10279,6.0,0
10280,0.0,0
10281,2.0,0
10282,2.0,0
10283,-2.0,0
10284,2.0,0
10285,2.0,0
10286,1.0,0
10287,1.0,0
10288,2.0,0
10289,5.0,0
10290,1.0,0
10291,2.0,0
10292,4.0,0
10293,4.0,0
10294,6.0,0
10295,2.0,0
10296,6.0,0
10297,6.0,0
10298,6.0,0
10299,2.0,0
10300,2.0,0
10301,2.0,0
10302,2.0,0
10303,1.0,0
10304,1.0,0
10305,4.0,0
10306,4.0,0
10307,0.0,0
10308,3.0,0
10309,3.0,0
10310,4.0,0
10311,1.0,0
10312,2.0,0
10313,4.0,0
10314,0.0,0
10315,2.0,0
10316,2.0,0
10317,2.0,0
10318,6.0,0
10319,6.0,0
10320,2.0,0
10321,2.0,0
10322,0.0,0
10323,-2.0,0
10324,5.0,0
10325,4.0,0
10326,5.0,0
10327,2.0,0
10328,0.0,0
10329,2.0,0
10330,4.0,0
10331,4.0,0
10332,7.0,0
10333,1.0,0
10334,4.0,0
10335,4.0,0
10336,2.0,0
10337,4.0,0
10338,6.0,0
10339,3.0,0
10340,0.0,0
10341,0.0,0
10342,4.0,0
10343,1.0,0
10344,2.0,0
10345,1.0,0
10346,4.0,0
10347,4.0,0
10348,4.0,0
10349,2.0,0
10350,4.0,0
10351,1.0,0
10352,2.0,0
10353,2.0,0
10354,0.0,0
10355,0.0,0
10356,-2.0,0
10357,0.0,0
10358,4.0,0
10359,-2.0,0
10360,4.0,0
10361,5.0,0
10362,2.0,0
10363,-2.0,0
10364,2.0,0
10365,3.0,0
10366,4.0,0
10367,6.0,0
10368,4.0,0
10369,2.0,0
10370,2.0,0
10371,2.0,0
10372,6.0,0
10373,2.0,0
10374,6.0,0
10375,2.0,0
10376,2.0,0
10377,4.0,0
10378,4.0,0
10379,6.0,0
10380,4.0,0
10381,2.0,0
10382,0.0,0
10383,0.0,0
10384,0.0,0
10385,4.0,0
10386,2.0,0
10387,-2.0,0
10388,1.0,0
10389,6.0,0
10390,4.0,0
10391,2.0,0
10392,4.0,0
10393,2.0,0
10394,5.0,0
10395,2.0,0
10396,4.0,0
10397,0.0,0
10398,4.0,0
10399,7.0,0
10400,4.0,0
10401,0.0,0
10402,2.0,0
10403,1.0,0
10404,2.0,0
10405,6.0,0
10406,0.0,0
10407,0.0,0
10408,2.0,0
10409,2.0,0
10410,4.0,0
10411,2.0,0
10412,7.0,0
10413,2.0,0
10414,0.0,0
10415,4.0,0
10416,6.0,0
10417,2.0,0
10418,-2.0,0
10419,1.0,0
10420,2.0,0
10421,2.0,0
10422,3.0,0
10423,4.0,0
10424,2.0,0
10425,3.0,0
10426,2.0,0
10427,4.0,0
10428,-2.0,0
10429,6.0,0
10430,0.0,0
10431,0.0,0
10432,-2.0,0
10433,4.0,0
10434,1.0,0
10435,2.0,0
10436,2.0,0
10437,7.0,0
10438,6.0,0
10439,6.0,0
10440,3.0,0
10441,2.0,0
10442,4.0,0
10443,3.0,0
10444,4.0,0
10445,2.0,0
10446,1.0,0
10447,2.0,0
10448,0.0,0
10449,0.0,0
10450,4.0,0
10451,3.0,0
10452,4.0,0
10453,0.0,0
10454,-2.0,0
10455,0.0,0
10456,5.0,0
10457,1.0,0
10458,1.0,0
10459,6.0,0
10460,4.0,0
10461,3.0,0
10462,6.0,0
10463,2.0,0
10464,4.0,0
10465,4.0,0
10466,2.0,0
10467,2.0,0
10468,4.0,0
10469,0.0,0
10470,0.0,0
10471,5.0,0
10472,4.0,0
10473,3.0,0
10474,1.0,0
10475,0.0,0
10476,1.0,0
10477,2.0,0
10478,2.0,0
10479,0.0,0
10480,2.0,0
10481,1.0,0
10482,4.0,0
10483,4.0,0
10484,2.0,0
10485,1.0,0
10486,0.0,0
10487,0.0,0
10488,2.0,0
10489,3.0,0
10490,0.0,0
10491,0.0,0
10492,2.0,0
10493,2.0,0
10494,4.0,0
10495,2.0,0
10496,2.0,0
10497,0.0,0
10498,0.0,0
10499,4.0,0
10500,2.0,0
10501,2.0,0
10502,4.0,0
10503,1.0,0
10504,2.0,0
10505,3.0,0
10506,4.0,0
10507,2.0,0
10508,2.0,0
10509,4.0,0
10510,4.0,0
10511,4.0,0
10512,4.0,0
10513,2.0,0
10514,4.0,0
10515,4.0,0
10516,4.0,0
10517,-2.0,0
10518,3.0,0
10519,2.0,0
10520,1.0,0
10521,2.0,0
10522,1.0,0
10523,2.0,0
10524,4.0,0
10525,0.0,0
10526,2.0,0
10527,2.0,0
10528,4.0,0
10529,6.0,0
10530,4.0,0
10531,6.0,0
10532,4.0,0
10533,0.0,0
10534,2.0,0
10535,2.0,0
10536,0.0,0
10537,2.0,0
10538,4.0,0
10539,1.0,0
10540,4.0,0
10541,6.0,0
10542,6.0,0
10543,3.0,0
10544,4.0,0
10545,0.0,0
10546,2.0,0
10547,4.0,0
10548,4.0,0
10549,4.0,0
10550,0.0,0
10551,0.0,0
10552,4.0,0
10553,2.0,0
10554,2.0,0
10555,0.0,0
10556,5.0,0
10557,0.0,0
10558,0.0,0
10559,3.0,0
10560,2.0,0
10561,0.0,0
10562,0.0,0
10563,4.0,0
10564,2.0,0
10565,0.0,0
10566,4.0,0
10567,4.0,0
10568,4.0,0
10569,0.0,0
10570,2.0,0
10571,0.0,0
10572,2.0,0
10573,0.0,0
10574,2.0,0
10575,0.0,0
10576,4.0,0
10577,2.0,0
10578,6.0,0
10579,1.0,0
10580,4.0,0
10581,3.0,0
10582,4.0,0
10583,4.0,0
10584,0.0,0
10585,2.0,0
10586,3.0,0
10587,0.0,0
10588,0.0,0
10589,1.0,0
10590,2.0,0
10591,2.0,0
10592,1.0,0
10593,3.0,0
10594,1.0,0
10595,2.0,0
10596,2.0,0
10597,1.0,0
10598,0.0,0
10599,3.0,0
10600,4.0,0
10601,0.0,0
10602,2.0,0
10603,1.0,0
10604,2.0,0
10605,6.0,0
10606,0.0,0
10607,0.0,0
10608,2.0,0
10609,2.0,0
10610,0.0,0
10611,-2.0,0
10612,0.0,0
10613,3.0,0
10614,6.0,0
10615,0.0,0
10616,4.0,0
10617,4.0,0
10618,2.0,0
10619,2.0,0
10620,2.0,0
10621,2.0,0
10622,4.0,0
10623,0.0,0
10624,2.0,0
10625,1.0,0
10626,4.0,0
10627,6.0,0
10628,2.0,0
10629,1.0,0
10630,3.0,0
10631,4.0,0
10632,4.0,0
10633,3.0,0
10634,3.0,0
10635,4.0,0
10636,0.0,0
10637,0.0,0
10638,4.0,0
10639,2.0,0
10640,3.0,0
10641,0.0,0
10642,2.0,0
10643,4.0,0
10644,-2.0,0
10645,0.0,0
10646,0.0,0
10647,2.0,0
10648,3.0,0
10649,0.0,0
10650,-2.0,0
10651,0.0,0
10652,1.0,0
10653,0.0,0
10654,0.0,0
10655,3.0,0
10656,2.0,0
10657,2.0,0
10658,2.0,0
10659,4.0,0
10660,6.0,0
10661,2.0,0
10662,0.0,0
10663,6.0,0
10664,5.0,0
10665,5.0,0
10666,6.0,0
10667,4.0,0
10668,6.0,0
10669,2.0,0
10670,4.0,0
10671,4.0,0
10672,4.0,0
10673,6.0,0
10674,5.0,0
10675,6.0,0
10676,2.0,0
10677,4.0,0
10678,2.0,0
10679,-2.0,0
10680,3.0,0
10681,0.0,0
10682,0.0,0
10683,0.0,0
10684,4.0,0
10685,3.0,0
10686,1.0,0
10687,2.0,0
10688,2.0,0
10689,-2.0,0
10690,0.0,0
10691,2.0,0
10692,0.0,0
10693,3.0,0
10694,0.0,0
10695,2.0,0
10696,-2.0,0
10697,0.0,0
10698,4.0,0
10699,4.0,0
10700,0.0,0
10701,3.0,0
10702,2.0,0
10703,4.0,0
10704,4.0,0
10705,4.0,0
10706,6.0,0
10707,0.0,0
10708,-2.0,0
10709,0.0,0
10710,2.0,0
10711,1.0,0
10712,0.0,0
10713,2.0,0
10714,0.0,0
10715,4.0,0
10716,4.0,0
10717,6.0,0
10718,6.0,0
10719,1.0,0
10720,2.0,0
10721,4.0,0
10722,2.0,0
10723,3.0,0
10724,1.0,0
10725,4.0,0
10726,2.0,0
10727,2.0,0
10728,0.0,0
10729,0.0,0
10730,4.0,0
10731,3.0,0
10732,0.0,0
10733,1.0,0
10734,0.0,0
10735,3.0,0
10736,0.0,0
10737,2.0,0
10738,0.0,0
10739,2.0,0
10740,7.0,0
10741,4.0,0
10742,4.0,0
10743,4.0,0
10744,6.0,0
10745,2.0,0
10746,-2.0,0
10747,1.0,0
10748,-2.0,0
10749,0.0,0
10750,0.0,0
10751,4.0,0
10752,2.0,0
10753,6.0,0
10754,3.0,0
10755,4.0,0
10756,1.0,0
10757,-2.0,0
10758,6.0,0
10759,4.0,0
10760,1.0,0
10761,1.0,0
10762,6.0,0
10763,2.0,0
10764,1.0,0
10765,6.0,0
10766,0.0,0
10767,6.0,0
10768,1.0,0
10769,2.0,0
10770,0.0,0
10771,0.0,0
10772,1.0,0
10773,6.0,0
10774,3.0,0
10775,0.0,0
10776,4.0,0
10777,2.0,0
10778,1.0,0
10779,0.0,0
10780,6.0,0
10781,5.0,0
10782,3.0,0
10783,2.0,0
10784,4.0,0
10785,4.0,0
10786,2.0,0
10787,2.0,0
10788,1.0,0
10789,4.0,0
10790,2.0,0
10791,4.0,0
10792,2.0,0
10793,2.0,0
10794,4.0,0
10795,3.0,0
10796,0.0,0
10797,4.0,0
10798,2.0,0
10799,4.0,0
10800,-2.0,0
10801,3.0,0
10802,1.0,0
10803,4.0,0
10804,1.0,0
10805,0.0,0
10806,2.0,0
10807,1.0,0
10808,2.0,0
10809,2.0,0
10810,1.0,0
10811,2.0,0
10812,4.0,0
10813,1.0,0
10814,0.0,0
10815,2.0,0
10816,5.0,0
10817,0.0,0
10818,4.0,0
10819,2.0,0
10820,4.0,0
10821,3.0,0
10822,1.0,0
10823,2.0,0
10824,1.0,0
10825,2.0,0
10826,0.0,0
10827,0.0,0
10828,-2.0,0
10829,0.0,0
10830,6.0,0
10831,3.0,0
10832,0.0,0
10833,4.0,0
10834,4.0,0
10835,2.0,0
10836,2.0,0
10837,4.0,0
10838,2.0,0
10839,2.0,0
10840,2.0,0
10841,0.0,0
10842,0.0,0
10843,4.0,0
10844,0.0,0
10845,0.0,0
10846,4.0,0
10847,0.0,0
10848,1.0,0
10849,2.0,0
10850,0.0,0
10851,4.0,0
10852,4.0,0
10853,6.0,0
10854,1.0,0
10855,3.0,0
10856,0.0,0
10857,2.0,0
10858,5.0,0
10859,2.0,0
10860,7.0,0
10861,0.0,0
10862,6.0,0
10863,4.0,0
10864,6.0,0
10865,4.0,0
10866,1.0,0
10867,3.0,0
10868,2.0,0
10869,3.0,0
10870,4.0,0
10871,5.0,0
10872,4.0,0
10873,-2.0,0
10874,3.0,0
10875,0.0,0
10876,0.0,0
10877,1.0,0
10878,1.0,0
10879,1.0,0
10880,2.0,0
10881,2.0,0
10882,6.0,0
10883,0.0,0
10884,0.0,0
10885,3.0,0
10886,4.0,0
10887,0.0,0
10888,2.0,0
10889,2.0,0
10890,7.0,0
10891,4.0,0
10892,1.0,0
10893,2.0,0
10894,4.0,0
10895,1.0,0
10896,2.0,0
10897,2.0,0
10898,2.0,0
10899,1.0,0
10900,7.0,0
10901,2.0,0
10902,3.0,0
10903,2.0,0
10904,2.0,0
10905,3.0,0
10906,7.0,0
10907,1.0,0
10908,2.0,0
10909,3.0,0
10910,2.0,0
10911,4.0,0
10912,0.0,0
10913,2.0,0
10914,0.0,0
10915,3.0,0
10916,4.0,0
10917,4.0,0
10918,2.0,0
10919,4.0,0
10920,6.0,0
10921,1.0,0
10922,2.0,0
10923,-2.0,0
10924,-2.0,0
10925,0.0,0
10926,2.0,0
10927,2.0,0
10928,2.0,0
10929,0.0,0
10930,4.0,0
10931,6.0,0
10932,0.0,0
10933,2.0,0
10934,2.0,0
10935,0.0,0
10936,1.0,0
10937,1.0,0
10938,0.0,0
10939,6.0,0
10940,3.0,0
10941,4.0,0
10942,4.0,0
10943,-2.0,0
10944,4.0,0
10945,0.0,0
10946,4.0,0
10947,4.0,0
10948,1.0,0
10949,3.0,0
10950,4.0,0
10951,0.0,0
10952,0.0,0
10953,4.0,0
10954,0.0,0
10955,3.0,0
10956,4.0,0
10957,3.0,0
10958,0.0,0
10959,4.0,0
10960,0.0,0
10961,2.0,0
10962,0.0,0
10963,2.0,0
10964,3.0,0
10965,0.0,0
10966,2.0,0
10967,4.0,0
10968,1.0,0
10969,4.0,0
10970,4.0,0
10971,-2.0,0
10972,2.0,0
10973,0.0,0
10974,0.0,0
10975,4.0,0
10976,2.0,0
10977,4.0,0
10978,1.0,0
10979,2.0,0
10980,6.0,0
10981,0.0,0
10982,-2.0,0
10983,1.0,0
10984,2.0,0
10985,0.0,0
10986,2.0,0
10987,0.0,0
10988,2.0,0
10989,-2.0,0
10990,2.0,0
10991,1.0,0
10992,6.0,0
10993,4.0,0
10994,2.0,0
10995,3.0,0
10996,1.0,0
10997,2.0,0
10998,4.0,0
10999,2.0,0
11000,0.0,1
11001,-2.0,1
11002,-2.0,1
11003,0.0,1
11004,-1.0,1
11005,-6.0,1
11006,0.0,1
11007,4.0,1
11008,0.0,1
11009,0.0,1
11010,-2.0,1
11011,-2.0,1
11012,-2.0,1
11013,2.0,1
11014,0.0,1
11015,-3.0,1
11016,-4.0,1
11017,0.0,1
11018,-3.0,1
11019,2.0,1
11020,-1.0,1
11021,-4.0,1
11022,-1.0,1
11023,-6.0,1
11024,4.0,1
11025,-5.0,1
11026,0.0,1
11027,0.0,1
11028,0.0,1
11029,2.0,1
11030,-3.0,1
11031,-2.0,1
11032,-2.0,1
11033,4.0,1
11034,-2.0,1
11035,0.0,1
11036,0.0,1
11037,0.0,1
11038,0.0,1
11039,-1.0,1
11040,-1.0,1
11041,-7.0,1
11042,-2.0,1
11043,-4.0,1
11044,-2.0,1
11045,-1.0,1
11046,4.0,1
11047,-2.0,1
11048,0.0,1
11049,-4.0,1
11050,-2.0,1
11051,0.0,1
11052,-1.0,1
11053,4.0,1
11054,0.0,1
11055,0.0,1
11056,0.0,1
11057,0.0,1
11058,-1.0,1
11059,0.0,1
11060,-2.0,1
11061,0.0,1
11062,0.0,1
11063,-6.0,1
11064,0.0,1
11065,-2.0,1
11066,-4.0,1
11067,-4.0,1
11068,4.0,1
11069,-2.0,1
11070,0.0,1
11071,-6.0,1
11072,4.0,1
11073,0.0,1
11074,2.0,1
11075,2.0,1
11076,2.0,1
11077,0.0,1
11078,2.0,1
11079,-1.0,1
11080,-2.0,1
11081,0.0,1
11082,-4.0,1
11083,-7.0,1
11084,-7.0,1
11085,0.0,1
11086,2.0,1
11087,-4.0,1
11088,-2.0,1
11089,-1.0,1
11090,-2.0,1
11091,-7.0,1
11092,-4.0,1
11093,2.0,1
11094,0.0,1
11095,-4.0,1
11096,-7.0,1
11097,-2.0,1
11098,2.0,1
11099,-2.0,1
11100,-2.0,1
11101,0.0,1
11102,-4.0,1
11103,-2.0,1
11104,-1.0,1
11105,-1.0,1
11106,-1.0,1
11107,0.0,1
11108,-2.0,1
11109,0.0,1
11110,-2.0,1
11111,-1.0,1
11112,-3.0,1
11113,2.0,1
11114,-4.0,1
11115,-3.0,1
11116,4.0,1
11117,-7.0,1
11118,-2.0,1
11119,2.0,1
11120,-1.0,1
11121,0.0,1
11122,0.0,1
11123,0.0,1
11124,-6.0,1
11125,-1.0,1
11126,0.0,1
11127,-6.0,1
11128,0.0,1
11129,-3.0,1
11130,-7.0,1
11131,-4.0,1
11132,-1.0,1
11133,-4.0,1
11134,-6.0,1
11135,0.0,1
11136,0.0,1
11137,-2.0,1
11138,4.0,1
11139,-4.0,1
11140,-2.0,1
11141,0.0,1
11142,0.0,1
11143,-4.0,1
11144,-1.0,1
11145,-2.0,1
11146,-2.0,1
11147,0.0,1
11148,0.0,1
11149,4.0,1
11150,-3.0,1
11151,-3.0,1
11152,-2.0,1
11153,-1.0,1
11154,-2.0,1
11155,-7.0,1
11156,-3.0,1
11157,-3.0,1
11158,0.0,1
11159,0.0,1
11160,-2.0,1
11161,-3.0,1
11162,-3.0,1
11163,-5.0,1
11164,-1.0,1
11165,0.0,1
11166,4.0,1
11167,-2.0,1
11168,-4.0,1
11169,-3.0,1
11170,-2.0,1
11171,-1.0,1
11172,-1.0,1
11173,-4.0,1
11174,-2.0,1
11175,0.0,1
11176,-7.0,1
11177,-3.0,1
11178,0.0,1
11179,-2.0,1
11180,-5.0,1
11181,-1.0,1
11182,-6.0,1
11183,0.0,1
11184,-6.0,1
11185,0.0,1
11186,-3.0,1
11187,0.0,1
11188,-3.0,1
11189,0.0,1
11190,-4.0,1
11191,-1.0,1
11192,-4.0,1
11193,-7.0,1
11194,-2.0,1
11195,-2.0,1
11196,-2.0,1
11197,-1.0,1
11198,-2.0,1
11199,-2.0,1
11200,-1.0,1
11201,-2.0,1
11202,0.0,1
11203,-3.0,1
11204,-6.0,1
11205,-1.0,1
11206,-4.0,1
11207,-2.0,1
11208,-4.0,1
11209,-4.0,1
11210,0.0,1
11211,0.0,1
11212,-1.0,1
11213,0.0,1
11214,4.0,1
11215,-3.0,1
11216,4.0,1
11217,2.0,1
11218,-1.0,1
11219,0.0,1
11220,4.0,1
11221,0.0,1
11222,0.0,1
