,qlearner Return Against cfrplus,Order
9210,-3.0,1
9211,0.0,1
9212,0.0,1
9213,-2.0,1
9214,-4.0,1
9215,-1.0,1
9216,-6.0,1
9217,-4.0,1
9218,-2.0,1
9219,-6.0,1
9220,-2.0,1
9221,-3.0,1
9222,-6.0,1
9223,-2.0,1
9224,-6.0,1
9225,-4.0,1
9226,-1.0,1
9227,-4.0,1
9228,-2.0,1
9229,-2.0,1
9230,-4.0,1
9231,-6.0,1
9232,-3.0,1
9233,-2.0,1
9234,0.0,1
9235,0.0,1
9236,-4.0,1
9237,-2.0,1
9238,0.0,1
9239,0.0,1
9240,0.0,1
9241,0.0,1
9242,-3.0,1
9243,0.0,1
9244,-5.0,1
9245,0.0,1
9246,-4.0,1
9247,2.0,1
9248,-2.0,1
9249,-3.0,1
9250,0.0,1
9251,-3.0,1
9252,2.0,1
9253,-2.0,1
9254,-2.0,1
9255,-4.0,1
9256,2.0,1
9257,-1.0,1
9258,-4.0,1
9259,0.0,1
9260,0.0,1
9261,-2.0,1
9262,0.0,1
9263,-4.0,1
9264,-2.0,1
9265,-2.0,1
9266,-1.0,1
9267,-6.0,1
9268,0.0,1
9269,-2.0,1
9270,-2.0,1
9271,-6.0,1
9272,-2.0,1
9273,0.0,1
9274,-2.0,1
9275,-6.0,1
9276,0.0,1
9277,-6.0,1
9278,-7.0,1
9279,-4.0,1
9280,-1.0,1
9281,-1.0,1
9282,-3.0,1
9283,-6.0,1
9284,-4.0,1
9285,-4.0,1
9286,-6.0,1
9287,-1.0,1
9288,-2.0,1
9289,-4.0,1
9290,-2.0,1
9291,-2.0,1
9292,2.0,1
9293,-4.0,1
9294,-2.0,1
9295,-3.0,1
9296,-3.0,1
9297,-4.0,1
9298,-2.0,1
9299,-2.0,1
9300,0.0,1
9301,-3.0,1
9302,-2.0,1
9303,-2.0,1
9304,-7.0,1
9305,0.0,1
9306,-2.0,1
9307,-1.0,1
9308,0.0,1
9309,0.0,1
9310,-1.0,1
9311,-6.0,1
9312,-4.0,1
9313,-6.0,1
9314,-3.0,1
9315,-4.0,1
9316,-4.0,1
9317,-4.0,1
9318,-1.0,1
9319,-3.0,1
9320,0.0,1
9321,-1.0,1
9322,0.0,1
9323,-4.0,1
9324,-4.0,1
9325,-6.0,1
9326,-2.0,1
9327,2.0,1
9328,-6.0,1
9329,0.0,1
9330,2.0,1
9331,-4.0,1
9332,-4.0,1
9333,-1.0,1
9334,-2.0,1
9335,-6.0,1
9336,2.0,1
9337,0.0,1
9338,-2.0,1
9339,0.0,1
9340,0.0,1
9341,-2.0,1
9342,-2.0,1
9343,2.0,1
9344,-1.0,1
9345,-5.0,1
9346,-4.0,1
9347,-7.0,1
9348,-4.0,1
9349,-2.0,1
9350,-2.0,1
9351,-6.0,1
9352,-4.0,1
9353,0.0,1
9354,0.0,1
9355,-4.0,1
9356,-2.0,1
9357,-1.0,1
9358,-2.0,1
9359,-2.0,1
9360,-2.0,1
9361,-4.0,1
9362,-4.0,1
9363,-2.0,1
9364,-4.0,1
9365,0.0,1
9366,0.0,1
9367,-1.0,1
9368,-2.0,1
9369,-4.0,1
9370,-4.0,1
9371,0.0,1
9372,-4.0,1
9373,0.0,1
9374,-2.0,1
9375,-2.0,1
9376,-2.0,1
9377,-2.0,1
9378,2.0,1
9379,-1.0,1
9380,-6.0,1
9381,2.0,1
9382,-6.0,1
9383,-5.0,1
9384,-1.0,1
9385,-2.0,1
9386,0.0,1
9387,2.0,1
9388,0.0,1
9389,-3.0,1
9390,-1.0,1
9391,-2.0,1
9392,-2.0,1
9393,0.0,1
9394,2.0,1
9395,-5.0,1
9396,-6.0,1
9397,-2.0,1
9398,-4.0,1
9399,-2.0,1
9400,-4.0,1
9401,0.0,1
9402,-2.0,1
9403,-2.0,1
9404,-5.0,1
9405,-1.0,1
9406,-4.0,1
9407,-1.0,1
9408,-1.0,1
9409,-2.0,1
9410,-1.0,1
9411,-2.0,1
9412,-6.0,1
9413,-2.0,1
9414,-4.0,1
9415,-6.0,1
9416,-2.0,1
9417,-2.0,1
9418,-2.0,1
9419,-4.0,1
9420,-1.0,1
9421,0.0,1
9422,-2.0,1
9423,0.0,1
9424,0.0,1
9425,-2.0,1
9426,2.0,1
9427,-3.0,1
9428,-1.0,1
9429,-1.0,1
9430,0.0,1
9431,-2.0,1
9432,-1.0,1
9433,-2.0,1
9434,-2.0,1
9435,-6.0,1
9436,0.0,1
9437,-3.0,1
9438,0.0,1
9439,-4.0,1
9440,-2.0,1
9441,-2.0,1
9442,-4.0,1
9443,-2.0,1
9444,-2.0,1
9445,0.0,1
9446,2.0,1
9447,0.0,1
9448,-3.0,1
9449,-7.0,1
9450,-4.0,1
9451,0.0,1
9452,-3.0,1
9453,-2.0,1
9454,-4.0,1
9455,-1.0,1
9456,0.0,1
9457,-2.0,1
9458,0.0,1
9459,0.0,1
9460,-4.0,1
9461,-6.0,1
9462,-7.0,1
9463,-2.0,1
9464,-2.0,1
9465,-2.0,1
9466,-6.0,1
9467,-3.0,1
9468,0.0,1
9469,-2.0,1
9470,-6.0,1
9471,0.0,1
9472,-1.0,1
9473,-4.0,1
9474,-4.0,1
9475,-6.0,1
9476,-1.0,1
9477,2.0,1
9478,0.0,1
9479,-7.0,1
9480,0.0,1
9481,-4.0,1
9482,-4.0,1
9483,-2.0,1
9484,-2.0,1
9485,-4.0,1
9486,-2.0,1
9487,-3.0,1
9488,-1.0,1
9489,-4.0,1
9490,-4.0,1
9491,-2.0,1
9492,-2.0,1
9493,0.0,1
9494,-5.0,1
9495,-3.0,1
9496,0.0,1
9497,0.0,1
9498,-3.0,1
9499,-2.0,1
9500,0.0,1
9501,-4.0,1
9502,0.0,1
9503,0.0,1
9504,-4.0,1
9505,-2.0,1
9506,-1.0,1
9507,-6.0,1
9508,-6.0,1
9509,-7.0,1
9510,-2.0,1
9511,-2.0,1
9512,0.0,1
9513,-3.0,1
9514,-3.0,1
9515,-4.0,1
9516,-3.0,1
9517,-3.0,1
9518,-2.0,1
9519,0.0,1
9520,-4.0,1
9521,-3.0,1
9522,-6.0,1
9523,-4.0,1
9524,0.0,1
9525,-2.0,1
9526,-2.0,1
9527,-4.0,1
9528,-5.0,1
9529,0.0,1
9530,-2.0,1
9531,-6.0,1
9532,-4.0,1
9533,-1.0,1
9534,-7.0,1
9535,0.0,1
9536,-4.0,1
9537,0.0,1
9538,-3.0,1
9539,-5.0,1
9540,-4.0,1
9541,-4.0,1
9542,-6.0,1
9543,0.0,1
9544,-4.0,1
9545,-2.0,1
9546,0.0,1
9547,-6.0,1
9548,-2.0,1
9549,-2.0,1
9550,-2.0,1
9551,0.0,1
9552,-4.0,1
9553,-2.0,1
9554,-4.0,1
9555,-3.0,1
9556,-7.0,1
9557,-2.0,1
9558,-4.0,1
9559,-6.0,1
9560,-3.0,1
9561,0.0,1
9562,0.0,1
9563,-2.0,1
9564,-2.0,1
9565,-3.0,1
9566,-2.0,1
9567,-3.0,1
9568,-2.0,1
9569,-2.0,1
9570,-4.0,1
9571,-6.0,1
9572,-2.0,1
9573,0.0,1
9574,-4.0,1
9575,-3.0,1
9576,-3.0,1
9577,-1.0,1
9578,-4.0,1
9579,-2.0,1
9580,-2.0,1
9581,-2.0,1
9582,-2.0,1
9583,-1.0,1
9584,-3.0,1
9585,-1.0,1
9586,0.0,1
9587,-2.0,1
9588,-1.0,1
9589,0.0,1
9590,-4.0,1
9591,-3.0,1
9592,0.0,1
9593,2.0,1
9594,-2.0,1
9595,-4.0,1
9596,0.0,1
9597,-2.0,1
9598,2.0,1
9599,0.0,1
9600,-1.0,1
9601,0.0,1
9602,-4.0,1
9603,2.0,1
9604,2.0,1
9605,-1.0,1
9606,-2.0,1
9607,-1.0,1
9608,-1.0,1
9609,-6.0,1
9610,-4.0,1
9611,-2.0,1
9612,-4.0,1
9613,-4.0,1
9614,-4.0,1
9615,-3.0,1
9616,-2.0,1
9617,-2.0,1
9618,-2.0,1
9619,-5.0,1
9620,2.0,1
9621,0.0,1
9622,-4.0,1
9623,-2.0,1
9624,-4.0,1
9625,-2.0,1
9626,-2.0,1
9627,2.0,1
9628,-6.0,1
9629,-4.0,1
9630,-4.0,1
9631,-2.0,1
9632,-2.0,1
9633,0.0,1
9634,0.0,1
9635,0.0,1
9636,2.0,1
9637,2.0,1
9638,0.0,1
9639,0.0,1
9640,0.0,1
9641,-1.0,1
9642,-3.0,1
9643,0.0,1
9644,-1.0,1
9645,-2.0,1
9646,-2.0,1
9647,-4.0,1
9648,-4.0,1
9649,0.0,1
9650,-2.0,1
9651,-2.0,1
9652,-5.0,1
9653,-2.0,1
9654,0.0,1
9655,-1.0,1
9656,0.0,1
9657,0.0,1
9658,-4.0,1
9659,0.0,1
9660,0.0,1
9661,-4.0,1
9662,-1.0,1
9663,-1.0,1
9664,0.0,1
9665,-2.0,1
9666,-4.0,1
9667,-2.0,1
9668,0.0,1
9669,2.0,1
9670,0.0,1
9671,-6.0,1
9672,-2.0,1
9673,-4.0,1
9674,-4.0,1
9675,-2.0,1
9676,-4.0,1
9677,-2.0,1
9678,-2.0,1
9679,0.0,1
9680,-4.0,1
9681,-5.0,1
9682,-2.0,1
9683,-2.0,1
9684,-4.0,1
9685,-2.0,1
9686,-4.0,1
9687,-2.0,1
9688,0.0,1
9689,-4.0,1
9690,-1.0,1
9691,-4.0,1
9692,-4.0,1
9693,-3.0,1
9694,-2.0,1
9695,-3.0,1
9696,0.0,1
9697,-1.0,1
9698,-2.0,1
9699,2.0,1
9700,-6.0,1
9701,-1.0,1
9702,0.0,1
9703,-1.0,1
9704,-2.0,1
9705,0.0,1
9706,0.0,1
9707,-6.0,1
9708,-6.0,1
9709,-4.0,1
9710,-7.0,1
9711,0.0,1
9712,0.0,1
9713,0.0,1
9714,-1.0,1
9715,-2.0,1
9716,-4.0,1
9717,-6.0,1
9718,0.0,1
9719,-1.0,1
9720,-1.0,1
9721,-3.0,1
9722,-6.0,1
9723,2.0,1
9724,-2.0,1
9725,-2.0,1
9726,0.0,1
9727,-3.0,1
9728,-7.0,1
9729,-6.0,1
9730,-2.0,1
9731,-2.0,1
9732,-4.0,1
9733,2.0,1
9734,0.0,1
9735,-3.0,1
9736,-4.0,1
9737,0.0,1
9738,0.0,1
9739,-2.0,1
9740,-6.0,1
9741,-6.0,1
9742,-5.0,1
9743,-2.0,1
9744,0.0,1
9745,-2.0,1
9746,-2.0,1
9747,-2.0,1
9748,2.0,1
9749,0.0,1
9750,-4.0,1
9751,0.0,1
9752,0.0,1
9753,-2.0,1
9754,-1.0,1
9755,-2.0,1
9756,-2.0,1
9757,-2.0,1
9758,-1.0,1
9759,-6.0,1
9760,0.0,1
9761,-2.0,1
9762,-3.0,1
9763,-3.0,1
9764,-1.0,1
9765,-1.0,1
9766,0.0,1
9767,-4.0,1
9768,0.0,1
9769,0.0,1
9770,-2.0,1
9771,-4.0,1
9772,-3.0,1
9773,-1.0,1
9774,-3.0,1
9775,-4.0,1
9776,-2.0,1
9777,-6.0,1
9778,-6.0,1
9779,0.0,1
9780,-3.0,1
9781,-3.0,1
9782,-2.0,1
9783,-2.0,1
9784,-1.0,1
9785,-1.0,1
9786,-1.0,1
9787,-2.0,1
9788,-4.0,1
9789,0.0,1
9790,-2.0,1
9791,-3.0,1
9792,0.0,1
9793,-4.0,1
9794,-2.0,1
9795,-4.0,1
9796,-1.0,1
9797,0.0,1
9798,-2.0,1
9799,0.0,1
9800,-2.0,1
9801,2.0,1
9802,2.0,1
9803,-2.0,1
9804,-4.0,1
9805,-6.0,1
9806,-1.0,1
9807,-6.0,1
9808,-6.0,1
9809,-2.0,1
9810,0.0,1
9811,-4.0,1
9812,-3.0,1
9813,-1.0,1
9814,-6.0,1
9815,-2.0,1
9816,-4.0,1
9817,0.0,1
9818,-1.0,1
9819,-2.0,1
9820,-4.0,1
9821,-7.0,1
9822,-2.0,1
9823,-1.0,1
9824,0.0,1
9825,-1.0,1
9826,-7.0,1
9827,0.0,1
9828,-4.0,1
9829,-4.0,1
9830,-2.0,1
9831,0.0,1
9832,-2.0,1
9833,-6.0,1
9834,-1.0,1
9835,0.0,1
9836,0.0,1
9837,0.0,1
9838,-4.0,1
9839,2.0,1
9840,-2.0,1
9841,0.0,1
9842,0.0,1
9843,-1.0,1
9844,-4.0,1
9845,-2.0,1
9846,-2.0,1
9847,-4.0,1
9848,-4.0,1
9849,-1.0,1
9850,-3.0,1
9851,-4.0,1
9852,-2.0,1
9853,-2.0,1
9854,0.0,1
9855,-1.0,1
9856,-6.0,1
9857,-4.0,1
9858,-5.0,1
9859,-2.0,1
9860,-2.0,1
9861,-2.0,1
9862,0.0,1
9863,0.0,1
9864,-2.0,1
9865,-4.0,1
9866,-5.0,1
9867,-3.0,1
9868,-6.0,1
9869,-2.0,1
9870,-4.0,1
9871,-4.0,1
9872,0.0,1
9873,-2.0,1
9874,-6.0,1
9875,-3.0,1
9876,2.0,1
9877,-2.0,1
9878,-4.0,1
9879,-4.0,1
9880,-2.0,1
9881,-4.0,1
9882,-4.0,1
9883,-6.0,1
9884,-5.0,1
9885,0.0,1
9886,-1.0,1
9887,0.0,1
9888,-4.0,1
9889,-7.0,1
9890,0.0,1
9891,-6.0,1
9892,-1.0,1
9893,0.0,1
9894,-1.0,1
9895,-1.0,1
9896,-2.0,1
9897,-6.0,1
9898,0.0,1
9899,-2.0,1
9900,-4.0,1
9901,-2.0,1
9902,-2.0,1
9903,0.0,1
9904,-7.0,1
9905,-1.0,1
9906,-4.0,1
9907,0.0,1
9908,-4.0,1
9909,0.0,1
9910,-1.0,1
9911,-3.0,1
9912,-7.0,1
9913,0.0,1
9914,-2.0,1
9915,0.0,1
9916,-4.0,1
9917,-2.0,1
9918,0.0,1
9919,2.0,1
9920,-1.0,1
9921,-6.0,1
9922,-1.0,1
9923,-2.0,1
9924,0.0,1
9925,0.0,1
9926,-2.0,1
9927,-1.0,1
9928,-2.0,1
9929,-2.0,1
9930,-2.0,1
9931,0.0,1
9932,0.0,1
9933,0.0,1
9934,0.0,1
9935,-3.0,1
9936,2.0,1
9937,-2.0,1
9938,-5.0,1
9939,-2.0,1
9940,-1.0,1
9941,0.0,1
9942,-6.0,1
9943,-6.0,1
9944,-5.0,1
9945,-4.0,1
9946,-4.0,1
9947,0.0,1
9948,-6.0,1
9949,-2.0,1
9950,-6.0,1
9951,0.0,1
9952,0.0,1
9953,-2.0,1
9954,-2.0,1
9955,0.0,1
9956,-3.0,1
9957,0.0,1
9958,-6.0,1
9959,-2.0,1
9960,-2.0,1
9961,0.0,1
9962,-1.0,1
9963,-2.0,1
9964,2.0,1
9965,-5.0,1
9966,-6.0,1
9967,0.0,1
9968,-3.0,1
9969,-2.0,1
9970,0.0,1
9971,0.0,1
9972,-4.0,1
9973,-2.0,1
9974,0.0,1
9975,-4.0,1
9976,-4.0,1
9977,-2.0,1
9978,-4.0,1
9979,-3.0,1
9980,-5.0,1
9981,0.0,1
9982,-4.0,1
9983,-5.0,1
9984,-2.0,1
9985,2.0,1
9986,-1.0,1
9987,-4.0,1
9988,-6.0,1
9989,-1.0,1
9990,-2.0,1
9991,-4.0,1
9992,-4.0,1
9993,-1.0,1
9994,0.0,1
9995,-4.0,1
9996,-2.0,1
9997,-5.0,1
9998,-1.0,1
9999,-4.0,1
10000,0.0,0
10001,4.0,0
10002,6.0,0
10003,4.0,0
10004,2.0,0
10005,2.0,0
10006,4.0,0
10007,2.0,0
10008,4.0,0
10009,0.0,0
10010,0.0,0
10011,4.0,0
10012,1.0,0
10013,0.0,0
10014,3.0,0
10015,4.0,0
10016,2.0,0
10017,2.0,0
10018,2.0,0
10019,2.0,0
10020,1.0,0
10021,4.0,0
10022,4.0,0
10023,0.0,0
10024,4.0,0
10025,2.0,0
10026,2.0,0
10027,3.0,0
10028,2.0,0
10029,-2.0,0
10030,5.0,0
10031,6.0,0
10032,0.0,0
10033,6.0,0
10034,2.0,0
10035,4.0,0
10036,0.0,0
10037,4.0,0
10038,4.0,0
10039,6.0,0
10040,3.0,0
10041,2.0,0
10042,2.0,0
10043,0.0,0
10044,6.0,0
10045,0.0,0
10046,2.0,0
10047,0.0,0
10048,0.0,0
10049,0.0,0
10050,4.0,0
10051,4.0,0
10052,2.0,0
10053,6.0,0
10054,4.0,0
10055,4.0,0
10056,2.0,0
10057,0.0,0
10058,1.0,0
10059,3.0,0
10060,2.0,0
10061,2.0,0
10062,0.0,0
10063,4.0,0
10064,4.0,0
10065,2.0,0
10066,0.0,0
10067,0.0,0
10068,2.0,0
10069,0.0,0
10070,4.0,0
10071,3.0,0
10072,4.0,0
10073,2.0,0
10074,2.0,0
10075,4.0,0
10076,2.0,0
10077,2.0,0
10078,5.0,0
10079,2.0,0
10080,4.0,0
10081,4.0,0
10082,6.0,0
10083,4.0,0
10084,2.0,0
10085,3.0,0
10086,0.0,0
10087,-2.0,0
10088,-2.0,0
10089,4.0,0
10090,1.0,0
10091,0.0,0
10092,2.0,0
10093,1.0,0
10094,-2.0,0
10095,1.0,0
10096,2.0,0
10097,4.0,0
10098,2.0,0
10099,1.0,0
10100,1.0,0
10101,4.0,0
10102,0.0,0
10103,2.0,0
10104,4.0,0
10105,6.0,0
10106,0.0,0
10107,-2.0,0
10108,0.0,0
10109,0.0,0
10110,2.0,0
10111,2.0,0
10112,2.0,0
10113,4.0,0
10114,4.0,0
10115,2.0,0
10116,2.0,0
10117,0.0,0
10118,0.0,0
10119,6.0,0
10120,4.0,0
10121,4.0,0
10122,4.0,0
10123,2.0,0
10124,6.0,0
10125,4.0,0
10126,4.0,0
10127,2.0,0
10128,3.0,0
10129,1.0,0
10130,2.0,0
10131,1.0,0
10132,2.0,0
10133,4.0,0
10134,1.0,0
10135,2.0,0
10136,3.0,0
10137,0.0,0
10138,2.0,0
10139,4.0,0
10140,1.0,0
10141,3.0,0
10142,7.0,0
10143,2.0,0
10144,4.0,0
10145,0.0,0
10146,0.0,0
10147,2.0,0
10148,0.0,0
10149,4.0,0
10150,2.0,0
10151,1.0,0
10152,1.0,0
10153,1.0,0
10154,2.0,0
10155,1.0,0
10156,2.0,0
10157,4.0,0
10158,1.0,0
10159,1.0,0
10160,4.0,0
10161,1.0,0
10162,2.0,0
10163,4.0,0
10164,4.0,0
10165,4.0,0
10166,3.0,0
10167,2.0,0
10168,4.0,0
10169,2.0,0
10170,-2.0,0
10171,2.0,0
10172,2.0,0
10173,2.0,0
10174,2.0,0
10175,-2.0,0
10176,7.0,0
10177,1.0,0
10178,0.0,0
10179,2.0,0
10180,3.0,0
10181,2.0,0
10182,2.0,0
10183,1.0,0
10184,4.0,0
10185,4.0,0
10186,0.0,0
10187,0.0,0
10188,0.0,0
10189,1.0,0
10190,2.0,0
10191,4.0,0
10192,2.0,0
10193,0.0,0
10194,1.0,0
10195,2.0,0
10196,2.0,0
10197,0.0,0
10198,2.0,0
10199,0.0,0
10200,6.0,0
10201,2.0,0
10202,2.0,0
10203,4.0,0
10204,1.0,0
10205,2.0,0
10206,4.0,0
10207,3.0,0
10208,0.0,0
10209,3.0,0
10210,0.0,0
10211,2.0,0
10212,6.0,0
10213,6.0,0
10214,2.0,0
10215,0.0,0
10216,0.0,0
10217,5.0,0
10218,4.0,0
10219,2.0,0
10220,4.0,0
10221,6.0,0
10222,2.0,0
10223,6.0,0
10224,0.0,0
10225,0.0,0
10226,-2.0,0
10227,1.0,0
10228,0.0,0
10229,3.0,0
10230,6.0,0
10231,2.0,0
10232,7.0,0
10233,0.0,0
10234,0.0,0
10235,2.0,0
10236,2.0,0
10237,3.0,0
10238,6.0,0
10239,2.0,0
10240,0.0,0
10241,6.0,0
10242,0.0,0
10243,0.0,0
10244,1.0,0
10245,0.0,0
10246,3.0,0
10247,0.0,0
10248,2.0,0
10249,2.0,0
10250,1.0,0
10251,1.0,0
10252,1.0,0
10253,4.0,0
10254,0.0,0
10255,2.0,0
10256,4.0,0
10257,6.0,0
10258,6.0,0
10259,6.0,0
10260,2.0,0
10261,2.0,0
10262,6.0,0
10263,2.0,0
10264,4.0,0
10265,2.0,0
10266,2.0,0
10267,1.0,0
10268,0.0,0
10269,2.0,0
10270,3.0,0
10271,6.0,0
10272,1.0,0
10273,2.0,0
10274,2.0,0
10275,6.0,0
10276,2.0,0
10277,0.0,0
10278,0.0,0
10279,4.0,0
10280,2.0,0
10281,2.0,0
10282,-2.0,0
10283,1.0,0
10284,2.0,0
10285,4.0,0
10286,1.0,0
10287,2.0,0
10288,4.0,0
10289,6.0,0
10290,4.0,0
10291,2.0,0
10292,6.0,0
10293,2.0,0
10294,0.0,0
10295,2.0,0
10296,6.0,0
10297,0.0,0
10298,2.0,0
10299,0.0,0
10300,4.0,0
10301,1.0,0
10302,0.0,0
10303,5.0,0
10304,4.0,0
10305,2.0,0
10306,3.0,0
10307,2.0,0
10308,4.0,0
10309,2.0,0
10310,-2.0,0
10311,2.0,0
10312,4.0,0
10313,2.0,0
10314,1.0,0
10315,0.0,0
10316,0.0,0
10317,0.0,0
10318,2.0,0
10319,3.0,0
10320,4.0,0
10321,1.0,0
10322,2.0,0
10323,2.0,0
10324,2.0,0
10325,4.0,0
10326,2.0,0
10327,2.0,0
10328,0.0,0
10329,4.0,0
10330,3.0,0
10331,4.0,0
10332,1.0,0
10333,0.0,0
10334,4.0,0
10335,0.0,0
10336,-2.0,0
10337,-2.0,0
10338,2.0,0
10339,2.0,0
10340,2.0,0
10341,2.0,0
10342,4.0,0
10343,0.0,0
10344,4.0,0
10345,1.0,0
10346,4.0,0
10347,0.0,0
10348,4.0,0
10349,4.0,0
10350,0.0,0
10351,0.0,0
10352,6.0,0
10353,0.0,0
10354,-2.0,0
10355,5.0,0
10356,3.0,0
10357,3.0,0
10358,4.0,0
10359,2.0,0
10360,0.0,0
10361,0.0,0
10362,0.0,0
10363,6.0,0
10364,4.0,0
10365,4.0,0
10366,6.0,0
10367,0.0,0
10368,0.0,0
10369,2.0,0
10370,2.0,0
10371,2.0,0
10372,2.0,0
10373,6.0,0
10374,2.0,0
10375,1.0,0
10376,4.0,0
10377,0.0,0
10378,2.0,0
10379,0.0,0
10380,7.0,0
10381,2.0,0
10382,0.0,0
10383,5.0,0
10384,1.0,0
10385,2.0,0
10386,4.0,0
10387,7.0,0
10388,4.0,0
10389,2.0,0
10390,4.0,0
10391,7.0,0
10392,7.0,0
10393,2.0,0
10394,2.0,0
10395,4.0,0
10396,2.0,0
10397,6.0,0
10398,2.0,0
10399,2.0,0
10400,4.0,0
10401,2.0,0
10402,1.0,0
10403,4.0,0
10404,4.0,0
10405,2.0,0
10406,4.0,0
10407,0.0,0
10408,4.0,0
10409,1.0,0
10410,0.0,0
10411,2.0,0
10412,4.0,0
10413,4.0,0
10414,0.0,0
10415,0.0,0
10416,2.0,0
10417,1.0,0
10418,1.0,0
10419,1.0,0
10420,2.0,0
10421,6.0,0
10422,4.0,0
10423,4.0,0
10424,1.0,0
10425,-2.0,0
10426,2.0,0
10427,0.0,0
10428,0.0,0
10429,6.0,0
10430,4.0,0
10431,2.0,0
10432,2.0,0
10433,2.0,0
10434,0.0,0
10435,3.0,0
10436,6.0,0
10437,2.0,0
10438,1.0,0
10439,4.0,0
10440,0.0,0
10441,2.0,0
10442,2.0,0
10443,6.0,0
10444,2.0,0
10445,4.0,0
10446,4.0,0
10447,2.0,0
10448,4.0,0
10449,0.0,0
10450,4.0,0
10451,3.0,0
10452,6.0,0
10453,0.0,0
10454,4.0,0
10455,2.0,0
10456,0.0,0
10457,2.0,0
10458,0.0,0
10459,2.0,0
10460,0.0,0
10461,6.0,0
10462,2.0,0
10463,5.0,0
10464,3.0,0
10465,0.0,0
10466,4.0,0
10467,3.0,0
10468,4.0,0
10469,4.0,0
10470,0.0,0
10471,4.0,0
10472,2.0,0
10473,4.0,0
10474,2.0,0
10475,6.0,0
10476,6.0,0
10477,6.0,0
10478,2.0,0
10479,1.0,0
10480,2.0,0
10481,2.0,0
10482,4.0,0
10483,1.0,0
10484,4.0,0
10485,1.0,0
10486,4.0,0
10487,1.0,0
10488,2.0,0
10489,2.0,0
10490,-2.0,0
10491,4.0,0
10492,0.0,0
10493,0.0,0
10494,0.0,0
10495,2.0,0
10496,-2.0,0
10497,2.0,0
10498,4.0,0
10499,2.0,0
10500,4.0,0
10501,2.0,0
10502,0.0,0
10503,4.0,0
10504,2.0,0
10505,1.0,0
10506,1.0,0
10507,0.0,0
10508,0.0,0
10509,2.0,0
10510,4.0,0
10511,2.0,0
10512,0.0,0
10513,4.0,0
10514,0.0,0
10515,4.0,0
10516,4.0,0
10517,0.0,0
10518,6.0,0
10519,0.0,0
10520,2.0,0
10521,4.0,0
10522,4.0,0
10523,0.0,0
10524,0.0,0
10525,0.0,0
10526,0.0,0
10527,0.0,0
10528,2.0,0
10529,0.0,0
10530,4.0,0
10531,1.0,0
10532,2.0,0
10533,2.0,0
10534,0.0,0
10535,2.0,0
10536,4.0,0
10537,1.0,0
10538,3.0,0
10539,0.0,0
10540,6.0,0
10541,2.0,0
10542,0.0,0
10543,2.0,0
10544,7.0,0
10545,6.0,0
10546,2.0,0
10547,4.0,0
10548,5.0,0
10549,1.0,0
10550,1.0,0
10551,4.0,0
10552,2.0,0
10553,0.0,0
10554,2.0,0
10555,0.0,0
10556,2.0,0
10557,1.0,0
10558,4.0,0
10559,2.0,0
10560,0.0,0
10561,4.0,0
10562,0.0,0
10563,4.0,0
10564,4.0,0
10565,4.0,0
10566,0.0,0
10567,4.0,0
10568,0.0,0
10569,4.0,0
10570,1.0,0
10571,4.0,0
10572,3.0,0
10573,4.0,0
10574,1.0,0
10575,0.0,0
10576,4.0,0
10577,2.0,0
10578,6.0,0
10579,-2.0,0
10580,3.0,0
10581,2.0,0
10582,1.0,0
10583,1.0,0
10584,0.0,0
10585,2.0,0
10586,7.0,0
10587,0.0,0
10588,4.0,0
10589,2.0,0
10590,2.0,0
10591,0.0,0
10592,6.0,0
10593,6.0,0
10594,2.0,0
10595,2.0,0
10596,2.0,0
10597,4.0,0
10598,4.0,0
10599,2.0,0
10600,4.0,0
10601,4.0,0
10602,3.0,0
10603,3.0,0
10604,6.0,0
10605,4.0,0
10606,2.0,0
10607,2.0,0
10608,7.0,0
10609,2.0,0
10610,2.0,0
10611,0.0,0
10612,4.0,0
10613,2.0,0
10614,2.0,0
10615,5.0,0
10616,1.0,0
10617,0.0,0
10618,2.0,0
10619,4.0,0
10620,2.0,0
10621,4.0,0
10622,4.0,0
10623,3.0,0
10624,6.0,0
10625,7.0,0
10626,4.0,0
10627,6.0,0
10628,6.0,0
10629,2.0,0
10630,4.0,0
10631,2.0,0
10632,6.0,0
10633,2.0,0
10634,2.0,0
10635,2.0,0
10636,6.0,0
10637,0.0,0
10638,2.0,0
10639,4.0,0
10640,6.0,0
10641,2.0,0
10642,2.0,0
10643,2.0,0
10644,2.0,0
10645,0.0,0
10646,2.0,0
10647,0.0,0
10648,4.0,0
10649,1.0,0
10650,3.0,0
10651,2.0,0
10652,0.0,0
10653,5.0,0
10654,2.0,0
10655,0.0,0
10656,1.0,0
10657,0.0,0
10658,2.0,0
10659,2.0,0
10660,0.0,0
10661,2.0,0
10662,2.0,0
10663,0.0,0
10664,4.0,0
10665,2.0,0
10666,2.0,0
10667,2.0,0
10668,3.0,0
10669,4.0,0
10670,0.0,0
10671,4.0,0
10672,1.0,0
10673,4.0,0
10674,4.0,0
10675,7.0,0
10676,3.0,0
10677,3.0,0
10678,1.0,0
10679,4.0,0
10680,6.0,0
10681,0.0,0
10682,4.0,0
10683,0.0,0
10684,2.0,0
10685,2.0,0
10686,3.0,0
10687,2.0,0
10688,3.0,0
10689,0.0,0
10690,3.0,0
10691,2.0,0
10692,1.0,0
10693,0.0,0
10694,0.0,0
10695,0.0,0
