,cfrplus Return Against qlearner,Order
9222,-6.0,1
9223,-4.0,1
9224,-2.0,1
9225,-1.0,1
9226,-2.0,1
9227,-1.0,1
9228,-2.0,1
9229,-2.0,1
9230,-2.0,1
9231,0.0,1
9232,-4.0,1
9233,-7.0,1
9234,-4.0,1
9235,-1.0,1
9236,2.0,1
9237,-6.0,1
9238,-2.0,1
9239,-5.0,1
9240,-1.0,1
9241,-2.0,1
9242,-6.0,1
9243,0.0,1
9244,0.0,1
9245,-1.0,1
9246,-2.0,1
9247,0.0,1
9248,0.0,1
9249,-4.0,1
9250,-1.0,1
9251,0.0,1
9252,-4.0,1
9253,-2.0,1
9254,-5.0,1
9255,-2.0,1
9256,-2.0,1
9257,0.0,1
9258,-4.0,1
9259,-2.0,1
9260,-4.0,1
9261,-2.0,1
9262,-6.0,1
9263,-1.0,1
9264,0.0,1
9265,-3.0,1
9266,0.0,1
9267,0.0,1
9268,-4.0,1
9269,-2.0,1
9270,-3.0,1
9271,-2.0,1
9272,-4.0,1
9273,0.0,1
9274,-7.0,1
9275,-3.0,1
9276,-4.0,1
9277,0.0,1
9278,-2.0,1
9279,-3.0,1
9280,-2.0,1
9281,0.0,1
9282,2.0,1
9283,-7.0,1
9284,0.0,1
9285,-4.0,1
9286,0.0,1
9287,-2.0,1
9288,-2.0,1
9289,-4.0,1
9290,0.0,1
9291,-4.0,1
9292,0.0,1
9293,-2.0,1
9294,0.0,1
9295,-6.0,1
9296,-2.0,1
9297,0.0,1
9298,-6.0,1
9299,0.0,1
9300,-2.0,1
9301,-1.0,1
9302,0.0,1
9303,-6.0,1
9304,-2.0,1
9305,-1.0,1
9306,-2.0,1
9307,-1.0,1
9308,-2.0,1
9309,-4.0,1
9310,-6.0,1
9311,-2.0,1
9312,0.0,1
9313,-3.0,1
9314,-4.0,1
9315,-2.0,1
9316,-6.0,1
9317,-1.0,1
9318,-6.0,1
9319,-1.0,1
9320,-2.0,1
9321,-2.0,1
9322,-2.0,1
9323,-2.0,1
9324,0.0,1
9325,-5.0,1
9326,-2.0,1
9327,0.0,1
9328,0.0,1
9329,-2.0,1
9330,-3.0,1
9331,-4.0,1
9332,-3.0,1
9333,-4.0,1
9334,0.0,1
9335,-2.0,1
9336,-4.0,1
9337,-1.0,1
9338,-1.0,1
9339,-3.0,1
9340,-4.0,1
9341,-4.0,1
9342,-2.0,1
9343,-2.0,1
9344,-3.0,1
9345,-7.0,1
9346,-5.0,1
9347,0.0,1
9348,-1.0,1
9349,-2.0,1
9350,-2.0,1
9351,-2.0,1
9352,-2.0,1
9353,-2.0,1
9354,0.0,1
9355,-2.0,1
9356,-3.0,1
9357,-3.0,1
9358,-4.0,1
9359,0.0,1
9360,0.0,1
9361,-4.0,1
9362,0.0,1
9363,-2.0,1
9364,-6.0,1
9365,-1.0,1
9366,-2.0,1
9367,-2.0,1
9368,-3.0,1
9369,-1.0,1
9370,0.0,1
9371,-6.0,1
9372,2.0,1
9373,-4.0,1
9374,0.0,1
9375,2.0,1
9376,-2.0,1
9377,-4.0,1
9378,-7.0,1
9379,-6.0,1
9380,0.0,1
9381,-4.0,1
9382,0.0,1
9383,0.0,1
9384,-4.0,1
9385,0.0,1
9386,-1.0,1
9387,-2.0,1
9388,-2.0,1
9389,-1.0,1
9390,-2.0,1
9391,-2.0,1
9392,-3.0,1
9393,-4.0,1
9394,-1.0,1
9395,0.0,1
9396,0.0,1
9397,-3.0,1
9398,0.0,1
9399,-4.0,1
9400,2.0,1
9401,-2.0,1
9402,-3.0,1
9403,0.0,1
9404,-5.0,1
9405,-1.0,1
9406,-2.0,1
9407,-2.0,1
9408,0.0,1
9409,-3.0,1
9410,-2.0,1
9411,-6.0,1
9412,2.0,1
9413,-2.0,1
9414,-2.0,1
9415,-2.0,1
9416,-4.0,1
9417,-2.0,1
9418,-2.0,1
9419,-2.0,1
9420,-4.0,1
9421,-6.0,1
9422,-2.0,1
9423,-4.0,1
9424,-6.0,1
9425,-6.0,1
9426,0.0,1
9427,0.0,1
9428,-2.0,1
9429,-2.0,1
9430,-2.0,1
9431,0.0,1
9432,0.0,1
9433,-6.0,1
9434,-4.0,1
9435,-4.0,1
9436,-2.0,1
9437,2.0,1
9438,-2.0,1
9439,0.0,1
9440,-2.0,1
9441,-2.0,1
9442,0.0,1
9443,-4.0,1
9444,-2.0,1
9445,-2.0,1
9446,-6.0,1
9447,0.0,1
9448,-1.0,1
9449,-4.0,1
9450,-1.0,1
9451,0.0,1
9452,-2.0,1
9453,0.0,1
9454,-2.0,1
9455,0.0,1
9456,-1.0,1
9457,0.0,1
9458,-2.0,1
9459,0.0,1
9460,-4.0,1
9461,0.0,1
9462,-2.0,1
9463,-2.0,1
9464,-1.0,1
9465,-4.0,1
9466,-5.0,1
9467,0.0,1
9468,-2.0,1
9469,-2.0,1
9470,-2.0,1
9471,-4.0,1
9472,0.0,1
9473,-4.0,1
9474,-4.0,1
9475,-4.0,1
9476,0.0,1
9477,-4.0,1
9478,-4.0,1
9479,-2.0,1
9480,-6.0,1
9481,-3.0,1
9482,-3.0,1
9483,-4.0,1
9484,-2.0,1
9485,2.0,1
9486,-2.0,1
9487,0.0,1
9488,-1.0,1
9489,-2.0,1
9490,-4.0,1
9491,0.0,1
9492,2.0,1
9493,-2.0,1
9494,0.0,1
9495,-2.0,1
9496,-4.0,1
9497,-2.0,1
9498,-6.0,1
9499,-7.0,1
9500,0.0,1
9501,-1.0,1
9502,-1.0,1
9503,-1.0,1
9504,-6.0,1
9505,-2.0,1
9506,-2.0,1
9507,0.0,1
9508,0.0,1
9509,-2.0,1
9510,-3.0,1
9511,-2.0,1
9512,-5.0,1
9513,-2.0,1
9514,-2.0,1
9515,-4.0,1
9516,-4.0,1
9517,-1.0,1
9518,0.0,1
9519,0.0,1
9520,-1.0,1
9521,-2.0,1
9522,-2.0,1
9523,-4.0,1
9524,-2.0,1
9525,-4.0,1
9526,-2.0,1
9527,-4.0,1
9528,0.0,1
9529,-4.0,1
9530,-2.0,1
9531,-4.0,1
9532,0.0,1
9533,-3.0,1
9534,-4.0,1
9535,-5.0,1
9536,-4.0,1
9537,-6.0,1
9538,-4.0,1
9539,-5.0,1
9540,-1.0,1
9541,-4.0,1
9542,-6.0,1
9543,-1.0,1
9544,-4.0,1
9545,-4.0,1
9546,-3.0,1
9547,-4.0,1
9548,-1.0,1
9549,0.0,1
9550,-2.0,1
9551,0.0,1
9552,-2.0,1
9553,0.0,1
9554,-1.0,1
9555,0.0,1
9556,-2.0,1
9557,-5.0,1
9558,-1.0,1
9559,-4.0,1
9560,-4.0,1
9561,0.0,1
9562,-4.0,1
9563,-1.0,1
9564,-4.0,1
9565,-1.0,1
9566,-3.0,1
9567,0.0,1
9568,0.0,1
9569,-2.0,1
9570,-4.0,1
9571,-4.0,1
9572,-6.0,1
9573,-2.0,1
9574,-2.0,1
9575,-4.0,1
9576,0.0,1
9577,-4.0,1
9578,-1.0,1
9579,0.0,1
9580,-1.0,1
9581,0.0,1
9582,-2.0,1
9583,-2.0,1
9584,0.0,1
9585,0.0,1
9586,-1.0,1
9587,-6.0,1
9588,-4.0,1
9589,-1.0,1
9590,-1.0,1
9591,-4.0,1
9592,-4.0,1
9593,0.0,1
9594,-2.0,1
9595,2.0,1
9596,-4.0,1
9597,-2.0,1
9598,-2.0,1
9599,-2.0,1
9600,-3.0,1
9601,-1.0,1
9602,2.0,1
9603,-2.0,1
9604,-7.0,1
9605,-5.0,1
9606,-6.0,1
9607,0.0,1
9608,0.0,1
9609,0.0,1
9610,-2.0,1
9611,-1.0,1
9612,-2.0,1
9613,-3.0,1
9614,-4.0,1
9615,-2.0,1
9616,-4.0,1
9617,0.0,1
9618,-2.0,1
9619,-4.0,1
9620,-3.0,1
9621,-4.0,1
9622,0.0,1
9623,-4.0,1
9624,-7.0,1
9625,-4.0,1
9626,-5.0,1
9627,2.0,1
9628,2.0,1
9629,0.0,1
9630,0.0,1
9631,-4.0,1
9632,0.0,1
9633,-6.0,1
9634,-2.0,1
9635,0.0,1
9636,0.0,1
9637,-1.0,1
9638,0.0,1
9639,-3.0,1
9640,-5.0,1
9641,0.0,1
9642,0.0,1
9643,-3.0,1
9644,-2.0,1
9645,-4.0,1
9646,-3.0,1
9647,-4.0,1
9648,-4.0,1
9649,0.0,1
9650,0.0,1
9651,-2.0,1
9652,-1.0,1
9653,-1.0,1
9654,-6.0,1
9655,-1.0,1
9656,0.0,1
9657,0.0,1
9658,0.0,1
9659,-2.0,1
9660,-6.0,1
9661,-4.0,1
9662,-3.0,1
9663,0.0,1
9664,-2.0,1
9665,0.0,1
9666,0.0,1
9667,2.0,1
9668,-6.0,1
9669,-4.0,1
9670,-1.0,1
9671,2.0,1
9672,-4.0,1
9673,0.0,1
9674,-2.0,1
9675,-2.0,1
9676,-7.0,1
9677,-1.0,1
9678,2.0,1
9679,-4.0,1
9680,-2.0,1
9681,-2.0,1
9682,0.0,1
9683,2.0,1
9684,-1.0,1
9685,-1.0,1
9686,-4.0,1
9687,-1.0,1
9688,-1.0,1
9689,-2.0,1
9690,-2.0,1
9691,-1.0,1
9692,0.0,1
9693,-2.0,1
9694,-2.0,1
9695,-2.0,1
9696,-7.0,1
9697,-2.0,1
9698,0.0,1
9699,-2.0,1
9700,-2.0,1
9701,-2.0,1
9702,-3.0,1
9703,-4.0,1
9704,0.0,1
9705,-1.0,1
9706,-3.0,1
9707,-6.0,1
9708,-6.0,1
9709,-2.0,1
9710,2.0,1
9711,-3.0,1
9712,-2.0,1
9713,0.0,1
9714,-4.0,1
9715,-4.0,1
9716,-4.0,1
9717,-2.0,1
9718,-4.0,1
9719,0.0,1
9720,0.0,1
9721,-2.0,1
9722,-2.0,1
9723,-4.0,1
9724,-6.0,1
9725,-4.0,1
9726,0.0,1
9727,0.0,1
9728,-1.0,1
9729,0.0,1
9730,-4.0,1
9731,-2.0,1
9732,0.0,1
9733,-2.0,1
9734,-3.0,1
9735,-4.0,1
9736,-4.0,1
9737,-6.0,1
9738,-4.0,1
9739,-1.0,1
9740,2.0,1
9741,-4.0,1
9742,-4.0,1
9743,-4.0,1
9744,0.0,1
9745,0.0,1
9746,0.0,1
9747,-4.0,1
9748,-2.0,1
9749,-1.0,1
9750,-1.0,1
9751,-2.0,1
9752,-2.0,1
9753,-4.0,1
9754,0.0,1
9755,-2.0,1
9756,-2.0,1
9757,0.0,1
9758,0.0,1
9759,-6.0,1
9760,0.0,1
9761,-2.0,1
9762,-2.0,1
9763,-4.0,1
9764,-4.0,1
9765,-2.0,1
9766,-2.0,1
9767,-2.0,1
9768,-4.0,1
9769,0.0,1
9770,-2.0,1
9771,-3.0,1
9772,-2.0,1
9773,-6.0,1
9774,2.0,1
9775,-6.0,1
9776,0.0,1
9777,-2.0,1
9778,-1.0,1
9779,-2.0,1
9780,-4.0,1
9781,-2.0,1
9782,-5.0,1
9783,-1.0,1
9784,-1.0,1
9785,-3.0,1
9786,0.0,1
9787,-4.0,1
9788,2.0,1
9789,-2.0,1
9790,-2.0,1
9791,-2.0,1
9792,-6.0,1
9793,0.0,1
9794,-1.0,1
9795,-7.0,1
9796,-3.0,1
9797,-1.0,1
9798,-7.0,1
9799,-2.0,1
9800,-1.0,1
9801,-4.0,1
9802,-2.0,1
9803,-4.0,1
9804,-1.0,1
9805,-1.0,1
9806,-1.0,1
9807,-2.0,1
9808,-4.0,1
9809,0.0,1
9810,0.0,1
9811,-2.0,1
9812,-4.0,1
9813,-7.0,1
9814,0.0,1
9815,0.0,1
9816,0.0,1
9817,-1.0,1
9818,0.0,1
9819,2.0,1
9820,2.0,1
9821,-1.0,1
9822,-7.0,1
9823,-6.0,1
9824,-2.0,1
9825,-4.0,1
9826,-1.0,1
9827,-4.0,1
9828,-4.0,1
9829,-3.0,1
9830,-2.0,1
9831,-6.0,1
9832,-2.0,1
9833,-2.0,1
9834,-1.0,1
9835,2.0,1
9836,0.0,1
9837,-4.0,1
9838,0.0,1
9839,-6.0,1
9840,0.0,1
9841,0.0,1
9842,-2.0,1
9843,2.0,1
9844,-2.0,1
9845,0.0,1
9846,-4.0,1
9847,-2.0,1
9848,-5.0,1
9849,-2.0,1
9850,0.0,1
9851,-2.0,1
9852,2.0,1
9853,-4.0,1
9854,-1.0,1
9855,-7.0,1
9856,0.0,1
9857,-2.0,1
9858,-3.0,1
9859,0.0,1
9860,0.0,1
9861,-4.0,1
9862,-4.0,1
9863,-2.0,1
9864,-6.0,1
9865,-3.0,1
9866,-2.0,1
9867,-2.0,1
9868,-4.0,1
9869,-4.0,1
9870,-2.0,1
9871,-4.0,1
9872,-2.0,1
9873,0.0,1
9874,-3.0,1
9875,0.0,1
9876,-1.0,1
9877,-2.0,1
9878,-2.0,1
9879,0.0,1
9880,-2.0,1
9881,-4.0,1
9882,-2.0,1
9883,0.0,1
9884,-6.0,1
9885,-6.0,1
9886,-1.0,1
9887,-3.0,1
9888,-5.0,1
9889,-1.0,1
9890,-7.0,1
9891,0.0,1
9892,-2.0,1
9893,-1.0,1
9894,-2.0,1
9895,-1.0,1
9896,-1.0,1
9897,-6.0,1
9898,-2.0,1
9899,-3.0,1
9900,-4.0,1
9901,-3.0,1
9902,0.0,1
9903,-1.0,1
9904,-2.0,1
9905,-6.0,1
9906,-4.0,1
9907,-3.0,1
9908,0.0,1
9909,-4.0,1
9910,-4.0,1
9911,-6.0,1
9912,-1.0,1
9913,-4.0,1
9914,-2.0,1
9915,-3.0,1
9916,-3.0,1
9917,-2.0,1
9918,-6.0,1
9919,2.0,1
9920,-2.0,1
9921,0.0,1
9922,0.0,1
9923,0.0,1
9924,-2.0,1
9925,-3.0,1
9926,-4.0,1
9927,-6.0,1
9928,0.0,1
9929,-2.0,1
9930,0.0,1
9931,-4.0,1
9932,-2.0,1
9933,-2.0,1
9934,-4.0,1
9935,0.0,1
9936,2.0,1
9937,0.0,1
9938,-2.0,1
9939,-3.0,1
9940,-2.0,1
9941,-4.0,1
9942,-2.0,1
9943,-4.0,1
9944,-4.0,1
9945,0.0,1
9946,-2.0,1
9947,-3.0,1
9948,0.0,1
9949,-6.0,1
9950,0.0,1
9951,0.0,1
9952,0.0,1
9953,-4.0,1
9954,-2.0,1
9955,0.0,1
9956,0.0,1
9957,2.0,1
9958,-2.0,1
9959,0.0,1
9960,-2.0,1
9961,-6.0,1
9962,-2.0,1
9963,-6.0,1
9964,-6.0,1
9965,0.0,1
9966,-5.0,1
9967,-6.0,1
9968,-5.0,1
9969,-6.0,1
9970,-6.0,1
9971,0.0,1
9972,0.0,1
9973,-4.0,1
9974,0.0,1
9975,-6.0,1
9976,-2.0,1
9977,-2.0,1
9978,0.0,1
9979,0.0,1
9980,-4.0,1
9981,-7.0,1
9982,-4.0,1
9983,2.0,1
9984,-2.0,1
9985,-2.0,1
9986,-6.0,1
9987,-3.0,1
9988,-2.0,1
9989,0.0,1
9990,-6.0,1
9991,-2.0,1
9992,-2.0,1
9993,-6.0,1
9994,0.0,1
9995,0.0,1
9996,-1.0,1
9997,0.0,1
9998,0.0,1
9999,-2.0,1
10000,4.0,0
10001,2.0,0
10002,1.0,0
10003,2.0,0
10004,2.0,0
10005,3.0,0
10006,2.0,0
10007,2.0,0
10008,0.0,0
10009,0.0,0
10010,2.0,0
10011,7.0,0
10012,2.0,0
10013,4.0,0
10014,4.0,0
10015,4.0,0
10016,0.0,0
10017,0.0,0
10018,2.0,0
10019,0.0,0
10020,6.0,0
10021,2.0,0
10022,6.0,0
10023,2.0,0
10024,1.0,0
10025,-2.0,0
10026,0.0,0
10027,0.0,0
10028,2.0,0
10029,5.0,0
10030,-2.0,0
10031,2.0,0
10032,0.0,0
10033,7.0,0
10034,0.0,0
10035,2.0,0
10036,0.0,0
10037,2.0,0
10038,4.0,0
10039,5.0,0
10040,0.0,0
10041,2.0,0
10042,4.0,0
10043,0.0,0
10044,2.0,0
10045,0.0,0
10046,4.0,0
10047,2.0,0
10048,4.0,0
10049,-2.0,0
10050,4.0,0
10051,6.0,0
10052,-2.0,0
10053,2.0,0
10054,2.0,0
10055,1.0,0
10056,2.0,0
10057,4.0,0
10058,0.0,0
10059,2.0,0
10060,1.0,0
10061,2.0,0
10062,5.0,0
10063,4.0,0
10064,2.0,0
10065,2.0,0
10066,4.0,0
10067,2.0,0
10068,1.0,0
10069,4.0,0
10070,0.0,0
10071,2.0,0
10072,0.0,0
10073,0.0,0
10074,1.0,0
10075,4.0,0
10076,7.0,0
10077,0.0,0
10078,0.0,0
10079,3.0,0
10080,2.0,0
10081,0.0,0
10082,2.0,0
10083,1.0,0
10084,2.0,0
10085,4.0,0
10086,0.0,0
10087,0.0,0
10088,1.0,0
10089,0.0,0
10090,2.0,0
10091,2.0,0
10092,1.0,0
10093,7.0,0
10094,0.0,0
10095,4.0,0
10096,4.0,0
10097,0.0,0
10098,4.0,0
10099,2.0,0
10100,2.0,0
10101,2.0,0
10102,6.0,0
10103,0.0,0
10104,6.0,0
10105,4.0,0
10106,2.0,0
10107,2.0,0
10108,2.0,0
10109,2.0,0
10110,4.0,0
10111,1.0,0
10112,1.0,0
10113,4.0,0
10114,4.0,0
10115,-2.0,0
10116,1.0,0
10117,-2.0,0
10118,4.0,0
10119,5.0,0
10120,5.0,0
10121,2.0,0
10122,0.0,0
10123,2.0,0
10124,7.0,0
10125,0.0,0
10126,2.0,0
10127,4.0,0
10128,-2.0,0
10129,2.0,0
10130,4.0,0
10131,4.0,0
10132,3.0,0
10133,6.0,0
10134,1.0,0
10135,2.0,0
10136,0.0,0
10137,0.0,0
10138,-2.0,0
10139,0.0,0
10140,2.0,0
10141,0.0,0
10142,7.0,0
10143,0.0,0
10144,1.0,0
10145,2.0,0
10146,6.0,0
10147,2.0,0
10148,2.0,0
10149,1.0,0
10150,4.0,0
10151,7.0,0
10152,4.0,0
10153,0.0,0
10154,3.0,0
10155,2.0,0
10156,5.0,0
10157,6.0,0
10158,2.0,0
10159,5.0,0
10160,2.0,0
10161,0.0,0
10162,2.0,0
10163,2.0,0
10164,4.0,0
10165,2.0,0
10166,7.0,0
10167,6.0,0
10168,4.0,0
10169,3.0,0
10170,4.0,0
10171,4.0,0
10172,0.0,0
10173,2.0,0
10174,4.0,0
10175,4.0,0
10176,4.0,0
10177,0.0,0
10178,4.0,0
10179,4.0,0
10180,2.0,0
10181,0.0,0
10182,-2.0,0
10183,0.0,0
10184,4.0,0
10185,3.0,0
10186,0.0,0
10187,6.0,0
10188,7.0,0
10189,2.0,0
10190,2.0,0
10191,4.0,0
10192,3.0,0
10193,2.0,0
10194,6.0,0
10195,2.0,0
10196,4.0,0
10197,0.0,0
10198,1.0,0
10199,0.0,0
10200,3.0,0
10201,3.0,0
10202,2.0,0
10203,2.0,0
10204,0.0,0
10205,3.0,0
10206,0.0,0
10207,-2.0,0
10208,0.0,0
10209,2.0,0
10210,6.0,0
10211,3.0,0
10212,0.0,0
10213,0.0,0
10214,6.0,0
10215,0.0,0
10216,0.0,0
10217,4.0,0
10218,4.0,0
10219,1.0,0
10220,6.0,0
10221,1.0,0
10222,2.0,0
10223,-2.0,0
10224,4.0,0
10225,4.0,0
10226,0.0,0
10227,-2.0,0
10228,-2.0,0
10229,-2.0,0
10230,0.0,0
10231,2.0,0
10232,4.0,0
10233,2.0,0
10234,4.0,0
10235,4.0,0
10236,5.0,0
10237,5.0,0
10238,1.0,0
10239,6.0,0
10240,3.0,0
10241,2.0,0
10242,3.0,0
10243,4.0,0
10244,4.0,0
10245,4.0,0
10246,4.0,0
10247,6.0,0
10248,1.0,0
10249,2.0,0
10250,1.0,0
10251,7.0,0
10252,3.0,0
10253,4.0,0
10254,0.0,0
10255,0.0,0
10256,3.0,0
10257,0.0,0
10258,2.0,0
10259,3.0,0
10260,7.0,0
10261,4.0,0
10262,7.0,0
10263,1.0,0
10264,4.0,0
10265,0.0,0
10266,6.0,0
10267,1.0,0
10268,0.0,0
10269,6.0,0
10270,2.0,0
10271,6.0,0
10272,2.0,0
10273,3.0,0
10274,2.0,0
10275,6.0,0
10276,4.0,0
10277,7.0,0
10278,2.0,0
10279,6.0,0
10280,3.0,0
10281,0.0,0
10282,2.0,0
10283,0.0,0
10284,5.0,0
10285,5.0,0
10286,3.0,0
10287,5.0,0
10288,2.0,0
10289,0.0,0
10290,4.0,0
10291,0.0,0
10292,0.0,0
10293,2.0,0
10294,0.0,0
10295,1.0,0
10296,0.0,0
10297,2.0,0
10298,4.0,0
10299,2.0,0
10300,0.0,0
10301,1.0,0
10302,0.0,0
10303,2.0,0
10304,2.0,0
10305,0.0,0
10306,0.0,0
10307,2.0,0
10308,4.0,0
10309,6.0,0
10310,4.0,0
10311,-2.0,0
10312,0.0,0
10313,0.0,0
10314,-2.0,0
10315,4.0,0
10316,4.0,0
10317,1.0,0
10318,2.0,0
10319,2.0,0
10320,0.0,0
10321,2.0,0
10322,0.0,0
10323,-2.0,0
10324,4.0,0
10325,4.0,0
10326,6.0,0
10327,1.0,0
10328,0.0,0
10329,2.0,0
10330,2.0,0
10331,2.0,0
10332,3.0,0
10333,0.0,0
10334,0.0,0
10335,4.0,0
10336,1.0,0
10337,0.0,0
10338,4.0,0
10339,3.0,0
10340,3.0,0
10341,4.0,0
10342,2.0,0
10343,4.0,0
10344,0.0,0
10345,2.0,0
10346,-2.0,0
10347,4.0,0
10348,2.0,0
10349,-2.0,0
10350,3.0,0
10351,0.0,0
10352,4.0,0
10353,4.0,0
10354,4.0,0
10355,2.0,0
10356,6.0,0
10357,2.0,0
10358,-2.0,0
10359,0.0,0
10360,0.0,0
10361,0.0,0
10362,3.0,0
10363,2.0,0
10364,-2.0,0
10365,4.0,0
10366,4.0,0
10367,2.0,0
10368,4.0,0
10369,0.0,0
10370,5.0,0
10371,4.0,0
10372,4.0,0
10373,2.0,0
10374,0.0,0
10375,4.0,0
10376,4.0,0
10377,0.0,0
10378,2.0,0
10379,3.0,0
10380,2.0,0
10381,4.0,0
10382,1.0,0
10383,1.0,0
10384,2.0,0
10385,1.0,0
10386,2.0,0
10387,4.0,0
10388,1.0,0
10389,2.0,0
10390,0.0,0
10391,1.0,0
10392,0.0,0
10393,2.0,0
10394,2.0,0
10395,6.0,0
10396,2.0,0
10397,1.0,0
10398,2.0,0
10399,6.0,0
10400,0.0,0
10401,2.0,0
10402,0.0,0
10403,2.0,0
10404,4.0,0
10405,4.0,0
10406,2.0,0
10407,2.0,0
10408,2.0,0
10409,5.0,0
10410,2.0,0
10411,0.0,0
10412,7.0,0
10413,0.0,0
10414,0.0,0
10415,0.0,0
10416,2.0,0
10417,0.0,0
10418,4.0,0
10419,0.0,0
10420,0.0,0
10421,2.0,0
10422,1.0,0
10423,4.0,0
10424,1.0,0
10425,4.0,0
10426,2.0,0
10427,2.0,0
10428,2.0,0
10429,4.0,0
10430,4.0,0
10431,3.0,0
10432,2.0,0
10433,4.0,0
10434,4.0,0
10435,2.0,0
10436,2.0,0
10437,2.0,0
10438,2.0,0
10439,0.0,0
10440,6.0,0
10441,0.0,0
10442,1.0,0
10443,2.0,0
10444,5.0,0
10445,0.0,0
10446,2.0,0
10447,1.0,0
10448,4.0,0
10449,1.0,0
10450,0.0,0
10451,0.0,0
10452,4.0,0
10453,0.0,0
10454,4.0,0
10455,2.0,0
10456,0.0,0
10457,0.0,0
10458,6.0,0
10459,1.0,0
10460,2.0,0
10461,2.0,0
10462,1.0,0
10463,2.0,0
10464,4.0,0
10465,4.0,0
10466,0.0,0
10467,3.0,0
10468,5.0,0
10469,2.0,0
10470,6.0,0
10471,0.0,0
10472,2.0,0
10473,0.0,0
10474,6.0,0
10475,4.0,0
10476,2.0,0
10477,0.0,0
10478,0.0,0
10479,6.0,0
10480,0.0,0
10481,3.0,0
10482,6.0,0
10483,6.0,0
10484,0.0,0
10485,5.0,0
10486,2.0,0
10487,0.0,0
10488,4.0,0
10489,1.0,0
10490,2.0,0
10491,0.0,0
10492,4.0,0
10493,4.0,0
10494,4.0,0
10495,4.0,0
10496,0.0,0
10497,4.0,0
10498,1.0,0
10499,6.0,0
10500,2.0,0
10501,1.0,0
10502,4.0,0
10503,1.0,0
10504,1.0,0
10505,0.0,0
10506,0.0,0
10507,0.0,0
10508,2.0,0
10509,3.0,0
10510,0.0,0
10511,0.0,0
10512,2.0,0
10513,3.0,0
10514,1.0,0
10515,0.0,0
10516,6.0,0
10517,0.0,0
10518,2.0,0
10519,1.0,0
10520,0.0,0
10521,0.0,0
10522,0.0,0
10523,2.0,0
10524,3.0,0
10525,6.0,0
10526,4.0,0
10527,3.0,0
10528,2.0,0
10529,6.0,0
10530,2.0,0
10531,2.0,0
10532,2.0,0
10533,1.0,0
10534,4.0,0
10535,0.0,0
10536,5.0,0
10537,2.0,0
10538,4.0,0
10539,2.0,0
10540,1.0,0
10541,4.0,0
10542,1.0,0
10543,-2.0,0
10544,0.0,0
10545,0.0,0
10546,7.0,0
10547,0.0,0
10548,2.0,0
10549,3.0,0
10550,4.0,0
10551,1.0,0
10552,1.0,0
10553,2.0,0
10554,7.0,0
10555,4.0,0
10556,0.0,0
10557,1.0,0
10558,0.0,0
10559,0.0,0
10560,1.0,0
10561,2.0,0
10562,2.0,0
10563,4.0,0
10564,0.0,0
10565,1.0,0
10566,2.0,0
10567,2.0,0
10568,2.0,0
10569,1.0,0
10570,0.0,0
10571,7.0,0
10572,2.0,0
10573,4.0,0
10574,2.0,0
10575,0.0,0
10576,1.0,0
10577,2.0,0
10578,2.0,0
10579,2.0,0
10580,4.0,0
10581,2.0,0
10582,4.0,0
10583,4.0,0
10584,-2.0,0
10585,0.0,0
10586,0.0,0
10587,2.0,0
10588,3.0,0
10589,6.0,0
10590,2.0,0
10591,2.0,0
10592,4.0,0
10593,2.0,0
10594,0.0,0
10595,2.0,0
10596,4.0,0
10597,4.0,0
10598,2.0,0
10599,0.0,0
10600,2.0,0
10601,1.0,0
10602,5.0,0
10603,1.0,0
10604,5.0,0
10605,3.0,0
10606,2.0,0
10607,0.0,0
10608,2.0,0
10609,0.0,0
10610,4.0,0
10611,3.0,0
10612,0.0,0
10613,1.0,0
10614,1.0,0
10615,3.0,0
10616,6.0,0
10617,4.0,0
10618,0.0,0
10619,4.0,0
10620,2.0,0
10621,0.0,0
10622,0.0,0
10623,2.0,0
10624,2.0,0
10625,2.0,0
10626,1.0,0
10627,2.0,0
10628,0.0,0
10629,2.0,0
10630,1.0,0
10631,4.0,0
10632,4.0,0
10633,3.0,0
10634,0.0,0
10635,-2.0,0
10636,0.0,0
10637,2.0,0
10638,0.0,0
10639,6.0,0
10640,-2.0,0
10641,4.0,0
10642,7.0,0
10643,0.0,0
10644,0.0,0
10645,0.0,0
10646,3.0,0
10647,6.0,0
10648,4.0,0
10649,2.0,0
10650,0.0,0
10651,2.0,0
10652,1.0,0
10653,6.0,0
10654,7.0,0
10655,-2.0,0
10656,4.0,0
10657,2.0,0
10658,0.0,0
10659,4.0,0
10660,1.0,0
10661,6.0,0
10662,-2.0,0
10663,2.0,0
10664,4.0,0
10665,4.0,0
10666,2.0,0
10667,5.0,0
10668,4.0,0
10669,1.0,0
10670,2.0,0
10671,2.0,0
10672,2.0,0
10673,2.0,0
10674,6.0,0
10675,3.0,0
10676,0.0,0
10677,2.0,0
10678,2.0,0
10679,6.0,0
10680,0.0,0
10681,0.0,0
10682,2.0,0
10683,2.0,0
10684,0.0,0
10685,2.0,0
10686,2.0,0
10687,1.0,0
10688,1.0,0
10689,0.0,0
10690,0.0,0
10691,4.0,0
10692,6.0,0
10693,4.0,0
10694,2.0,0
10695,1.0,0
10696,0.0,0
10697,0.0,0
10698,2.0,0
10699,7.0,0
10700,4.0,0
10701,4.0,0
10702,2.0,0
10703,2.0,0
10704,4.0,0
10705,2.0,0
10706,4.0,0
10707,2.0,0
