,qlearner Return Against mmd,Order
9200,-2.0,1
9201,-4.0,1
9202,-3.0,1
9203,-2.0,1
9204,-1.0,1
9205,-1.0,1
9206,-6.0,1
9207,-1.0,1
9208,-4.0,1
9209,0.0,1
9210,2.0,1
9211,2.0,1
9212,4.0,1
9213,-3.0,1
9214,-3.0,1
9215,4.0,1
9216,0.0,1
9217,-2.0,1
9218,-1.0,1
9219,-1.0,1
9220,-2.0,1
9221,-2.0,1
9222,-3.0,1
9223,0.0,1
9224,-3.0,1
9225,-3.0,1
9226,0.0,1
9227,-3.0,1
9228,-2.0,1
9229,-6.0,1
9230,0.0,1
9231,-1.0,1
9232,0.0,1
9233,-2.0,1
9234,2.0,1
9235,-4.0,1
9236,-4.0,1
9237,0.0,1
9238,-2.0,1
9239,-2.0,1
9240,4.0,1
9241,0.0,1
9242,-2.0,1
9243,0.0,1
9244,0.0,1
9245,-3.0,1
9246,-2.0,1
9247,-2.0,1
9248,-1.0,1
9249,-3.0,1
9250,-4.0,1
9251,-2.0,1
9252,-4.0,1
9253,-3.0,1
9254,-4.0,1
9255,-3.0,1
9256,0.0,1
9257,-4.0,1
9258,-4.0,1
9259,0.0,1
9260,-4.0,1
9261,-1.0,1
9262,-2.0,1
9263,-3.0,1
9264,-2.0,1
9265,-5.0,1
9266,-2.0,1
9267,-2.0,1
9268,-2.0,1
9269,2.0,1
9270,0.0,1
9271,-3.0,1
9272,-2.0,1
9273,-2.0,1
9274,-2.0,1
9275,-1.0,1
9276,0.0,1
9277,0.0,1
9278,-4.0,1
9279,-2.0,1
9280,0.0,1
9281,-5.0,1
9282,-2.0,1
9283,0.0,1
9284,-7.0,1
9285,-1.0,1
9286,0.0,1
9287,4.0,1
9288,-4.0,1
9289,-4.0,1
9290,2.0,1
9291,-4.0,1
9292,0.0,1
9293,-6.0,1
9294,-4.0,1
9295,-2.0,1
9296,-4.0,1
9297,0.0,1
9298,0.0,1
9299,-4.0,1
9300,-2.0,1
9301,-1.0,1
9302,4.0,1
9303,-4.0,1
9304,-6.0,1
9305,-3.0,1
9306,0.0,1
9307,-2.0,1
9308,-2.0,1
9309,-2.0,1
9310,-2.0,1
9311,-3.0,1
9312,-4.0,1
9313,-2.0,1
9314,0.0,1
9315,-1.0,1
9316,-2.0,1
9317,-3.0,1
9318,-2.0,1
9319,-2.0,1
9320,-2.0,1
9321,0.0,1
9322,0.0,1
9323,4.0,1
9324,-2.0,1
9325,-2.0,1
9326,-2.0,1
9327,0.0,1
9328,-1.0,1
9329,0.0,1
9330,0.0,1
9331,0.0,1
9332,0.0,1
9333,-2.0,1
9334,-2.0,1
9335,-2.0,1
9336,-2.0,1
9337,0.0,1
9338,-3.0,1
9339,-4.0,1
9340,-5.0,1
9341,-4.0,1
9342,0.0,1
9343,0.0,1
9344,-1.0,1
9345,-2.0,1
9346,-4.0,1
9347,-2.0,1
9348,0.0,1
9349,-1.0,1
9350,-2.0,1
9351,0.0,1
9352,0.0,1
9353,-2.0,1
9354,-1.0,1
9355,-1.0,1
9356,-2.0,1
9357,-2.0,1
9358,-5.0,1
9359,0.0,1
9360,-4.0,1
9361,0.0,1
9362,-1.0,1
9363,-2.0,1
9364,0.0,1
9365,-3.0,1
9366,0.0,1
9367,0.0,1
9368,-2.0,1
9369,-2.0,1
9370,0.0,1
9371,0.0,1
9372,-2.0,1
9373,-2.0,1
9374,-5.0,1
9375,-2.0,1
9376,-3.0,1
9377,-4.0,1
9378,0.0,1
9379,0.0,1
9380,-4.0,1
9381,-1.0,1
9382,-4.0,1
9383,4.0,1
9384,-3.0,1
9385,-7.0,1
9386,0.0,1
9387,-2.0,1
9388,-2.0,1
9389,0.0,1
9390,-2.0,1
9391,-6.0,1
9392,-2.0,1
9393,2.0,1
9394,-7.0,1
9395,2.0,1
9396,-2.0,1
9397,0.0,1
9398,-4.0,1
9399,0.0,1
9400,-4.0,1
9401,0.0,1
9402,-2.0,1
9403,-1.0,1
9404,-6.0,1
9405,0.0,1
9406,0.0,1
9407,-4.0,1
9408,-6.0,1
9409,-4.0,1
9410,-4.0,1
9411,-2.0,1
9412,-4.0,1
9413,0.0,1
9414,-2.0,1
9415,-6.0,1
9416,-4.0,1
9417,0.0,1
9418,2.0,1
9419,0.0,1
9420,4.0,1
9421,-1.0,1
9422,-1.0,1
9423,0.0,1
9424,0.0,1
9425,0.0,1
9426,-4.0,1
9427,-1.0,1
9428,0.0,1
9429,0.0,1
9430,0.0,1
9431,-4.0,1
9432,-3.0,1
9433,2.0,1
9434,-3.0,1
9435,-6.0,1
9436,0.0,1
9437,-4.0,1
9438,-1.0,1
9439,-4.0,1
9440,0.0,1
9441,-3.0,1
9442,-6.0,1
9443,-1.0,1
9444,-2.0,1
9445,0.0,1
9446,-2.0,1
9447,-2.0,1
9448,-2.0,1
9449,-3.0,1
9450,2.0,1
9451,-1.0,1
9452,4.0,1
9453,2.0,1
9454,-4.0,1
9455,-5.0,1
9456,-4.0,1
9457,-2.0,1
9458,-6.0,1
9459,-3.0,1
9460,0.0,1
9461,-1.0,1
9462,-2.0,1
9463,-2.0,1
9464,-1.0,1
9465,-6.0,1
9466,-2.0,1
9467,-2.0,1
9468,-2.0,1
9469,-6.0,1
9470,-1.0,1
9471,-2.0,1
9472,-2.0,1
9473,-2.0,1
9474,0.0,1
9475,2.0,1
9476,2.0,1
9477,-2.0,1
9478,-2.0,1
9479,0.0,1
9480,0.0,1
9481,0.0,1
9482,-6.0,1
9483,-4.0,1
9484,0.0,1
9485,0.0,1
9486,-4.0,1
9487,0.0,1
9488,4.0,1
9489,-4.0,1
9490,0.0,1
9491,-4.0,1
9492,2.0,1
9493,-1.0,1
9494,4.0,1
9495,-2.0,1
9496,-1.0,1
9497,-2.0,1
9498,0.0,1
9499,-1.0,1
9500,-1.0,1
9501,-4.0,1
9502,0.0,1
9503,0.0,1
9504,-3.0,1
9505,-1.0,1
9506,0.0,1
9507,-4.0,1
9508,-1.0,1
9509,-3.0,1
9510,-4.0,1
9511,-4.0,1
9512,-3.0,1
9513,-1.0,1
9514,-2.0,1
9515,0.0,1
9516,0.0,1
9517,-2.0,1
9518,-4.0,1
9519,-4.0,1
9520,-4.0,1
9521,-1.0,1
9522,-4.0,1
9523,-7.0,1
9524,0.0,1
9525,0.0,1
9526,-4.0,1
9527,-2.0,1
9528,-4.0,1
9529,0.0,1
9530,-1.0,1
9531,-6.0,1
9532,-3.0,1
9533,-6.0,1
9534,-2.0,1
9535,-4.0,1
9536,4.0,1
9537,-4.0,1
9538,2.0,1
9539,-7.0,1
9540,-1.0,1
9541,0.0,1
9542,0.0,1
9543,-2.0,1
9544,-4.0,1
9545,-3.0,1
9546,-1.0,1
9547,-2.0,1
9548,-4.0,1
9549,-2.0,1
9550,4.0,1
9551,-5.0,1
9552,-4.0,1
9553,-1.0,1
9554,0.0,1
9555,-2.0,1
9556,2.0,1
9557,-4.0,1
9558,-1.0,1
9559,-4.0,1
9560,-4.0,1
9561,-2.0,1
9562,-3.0,1
9563,-4.0,1
9564,-2.0,1
9565,-6.0,1
9566,0.0,1
9567,-1.0,1
9568,-6.0,1
9569,-1.0,1
9570,0.0,1
9571,0.0,1
9572,2.0,1
9573,-1.0,1
9574,-1.0,1
9575,-4.0,1
9576,-6.0,1
9577,2.0,1
9578,0.0,1
9579,-1.0,1
9580,-1.0,1
9581,-2.0,1
9582,-2.0,1
9583,-2.0,1
9584,-6.0,1
9585,-3.0,1
9586,-5.0,1
9587,-1.0,1
9588,-2.0,1
9589,0.0,1
9590,-2.0,1
9591,-4.0,1
9592,0.0,1
9593,-2.0,1
9594,-4.0,1
9595,-2.0,1
9596,0.0,1
9597,4.0,1
9598,0.0,1
9599,0.0,1
9600,-2.0,1
9601,-2.0,1
9602,-4.0,1
9603,-3.0,1
9604,-7.0,1
9605,0.0,1
9606,-4.0,1
9607,-2.0,1
9608,-2.0,1
9609,-4.0,1
9610,-4.0,1
9611,-3.0,1
9612,0.0,1
9613,-3.0,1
9614,-7.0,1
9615,-1.0,1
9616,4.0,1
9617,0.0,1
9618,-4.0,1
9619,-5.0,1
9620,-4.0,1
9621,-2.0,1
9622,-2.0,1
9623,-1.0,1
9624,-3.0,1
9625,0.0,1
9626,0.0,1
9627,-4.0,1
9628,-6.0,1
9629,-6.0,1
9630,-2.0,1
9631,0.0,1
9632,-6.0,1
9633,-3.0,1
9634,0.0,1
9635,-1.0,1
9636,-3.0,1
9637,-3.0,1
9638,0.0,1
9639,4.0,1
9640,-2.0,1
9641,-3.0,1
9642,-7.0,1
9643,0.0,1
9644,-2.0,1
9645,0.0,1
9646,-3.0,1
9647,-7.0,1
9648,4.0,1
9649,-1.0,1
9650,-3.0,1
9651,-3.0,1
9652,-2.0,1
9653,-4.0,1
9654,-2.0,1
9655,-2.0,1
9656,0.0,1
9657,-2.0,1
9658,0.0,1
9659,-1.0,1
9660,-5.0,1
9661,0.0,1
9662,0.0,1
9663,-2.0,1
9664,-2.0,1
9665,4.0,1
9666,-3.0,1
9667,-4.0,1
9668,-3.0,1
9669,-2.0,1
9670,-4.0,1
9671,-7.0,1
9672,0.0,1
9673,4.0,1
9674,-2.0,1
9675,-3.0,1
9676,-7.0,1
9677,-4.0,1
9678,-3.0,1
9679,-5.0,1
9680,4.0,1
9681,-4.0,1
9682,0.0,1
9683,-4.0,1
9684,0.0,1
9685,-6.0,1
9686,0.0,1
9687,0.0,1
9688,-4.0,1
9689,0.0,1
9690,-2.0,1
9691,0.0,1
9692,-4.0,1
9693,0.0,1
9694,-3.0,1
9695,0.0,1
9696,-3.0,1
9697,-1.0,1
9698,-7.0,1
9699,4.0,1
9700,-2.0,1
9701,-4.0,1
9702,0.0,1
9703,-2.0,1
9704,0.0,1
9705,-2.0,1
9706,-2.0,1
9707,-4.0,1
9708,-1.0,1
9709,-7.0,1
9710,0.0,1
9711,0.0,1
9712,-7.0,1
9713,-1.0,1
9714,-2.0,1
9715,0.0,1
9716,-7.0,1
9717,-6.0,1
9718,-2.0,1
9719,0.0,1
9720,-2.0,1
9721,-4.0,1
9722,-5.0,1
9723,-2.0,1
9724,2.0,1
9725,-1.0,1
9726,-5.0,1
9727,-2.0,1
9728,-4.0,1
9729,0.0,1
9730,-4.0,1
9731,-2.0,1
9732,0.0,1
9733,-1.0,1
9734,-6.0,1
9735,-1.0,1
9736,-1.0,1
9737,0.0,1
9738,0.0,1
9739,-6.0,1
9740,-4.0,1
9741,0.0,1
9742,-2.0,1
9743,-1.0,1
9744,-2.0,1
9745,0.0,1
9746,-2.0,1
9747,-3.0,1
9748,4.0,1
9749,-2.0,1
9750,4.0,1
9751,0.0,1
9752,-6.0,1
9753,-6.0,1
9754,0.0,1
9755,-2.0,1
9756,-6.0,1
9757,0.0,1
9758,0.0,1
9759,0.0,1
9760,-2.0,1
9761,0.0,1
9762,-4.0,1
9763,-6.0,1
9764,-3.0,1
9765,-4.0,1
9766,-2.0,1
9767,-4.0,1
9768,0.0,1
9769,-1.0,1
9770,0.0,1
9771,-4.0,1
9772,-2.0,1
9773,-2.0,1
9774,0.0,1
9775,-3.0,1
9776,0.0,1
9777,-4.0,1
9778,-4.0,1
9779,-6.0,1
9780,-2.0,1
9781,-3.0,1
9782,2.0,1
9783,0.0,1
9784,-3.0,1
9785,0.0,1
9786,0.0,1
9787,2.0,1
9788,-2.0,1
9789,-2.0,1
9790,-3.0,1
9791,0.0,1
9792,-1.0,1
9793,-2.0,1
9794,-4.0,1
9795,0.0,1
9796,-1.0,1
9797,-6.0,1
9798,-2.0,1
9799,-2.0,1
9800,-4.0,1
9801,0.0,1
9802,-4.0,1
9803,-4.0,1
9804,2.0,1
9805,-4.0,1
9806,-2.0,1
9807,-4.0,1
9808,0.0,1
9809,0.0,1
9810,-6.0,1
9811,0.0,1
9812,-2.0,1
9813,-1.0,1
9814,-1.0,1
9815,-2.0,1
9816,-1.0,1
9817,0.0,1
9818,-2.0,1
9819,-6.0,1
9820,-2.0,1
9821,-2.0,1
9822,-1.0,1
9823,0.0,1
9824,-2.0,1
9825,-4.0,1
9826,0.0,1
9827,-6.0,1
9828,2.0,1
9829,0.0,1
9830,0.0,1
9831,-4.0,1
9832,-2.0,1
9833,-6.0,1
9834,-4.0,1
9835,-1.0,1
9836,0.0,1
9837,0.0,1
9838,-2.0,1
9839,-3.0,1
9840,-4.0,1
9841,4.0,1
9842,-7.0,1
9843,-1.0,1
9844,0.0,1
9845,-2.0,1
9846,0.0,1
9847,-1.0,1
9848,-2.0,1
9849,0.0,1
9850,-1.0,1
9851,-1.0,1
9852,-6.0,1
9853,-2.0,1
9854,0.0,1
9855,-3.0,1
9856,-5.0,1
9857,-1.0,1
9858,2.0,1
9859,-1.0,1
9860,-2.0,1
9861,0.0,1
9862,0.0,1
9863,-2.0,1
9864,0.0,1
9865,0.0,1
9866,-4.0,1
9867,-6.0,1
9868,-4.0,1
9869,-1.0,1
9870,0.0,1
9871,-3.0,1
9872,-1.0,1
9873,2.0,1
9874,0.0,1
9875,4.0,1
9876,0.0,1
9877,-7.0,1
9878,0.0,1
9879,-2.0,1
9880,0.0,1
9881,-4.0,1
9882,-1.0,1
9883,0.0,1
9884,0.0,1
9885,-1.0,1
9886,-2.0,1
9887,4.0,1
9888,-1.0,1
9889,0.0,1
9890,-2.0,1
9891,-1.0,1
9892,-2.0,1
9893,0.0,1
9894,2.0,1
9895,-6.0,1
9896,-1.0,1
9897,-3.0,1
9898,-4.0,1
9899,-3.0,1
9900,-3.0,1
9901,2.0,1
9902,-2.0,1
9903,4.0,1
9904,-4.0,1
9905,0.0,1
9906,-1.0,1
9907,4.0,1
9908,0.0,1
9909,-7.0,1
9910,4.0,1
9911,-4.0,1
9912,0.0,1
9913,0.0,1
9914,-1.0,1
9915,-2.0,1
9916,0.0,1
9917,-2.0,1
9918,-1.0,1
9919,0.0,1
9920,0.0,1
9921,-2.0,1
9922,-4.0,1
9923,0.0,1
9924,-7.0,1
9925,0.0,1
9926,0.0,1
9927,-1.0,1
9928,-1.0,1
9929,4.0,1
9930,0.0,1
9931,-2.0,1
9932,4.0,1
9933,-4.0,1
9934,4.0,1
9935,-3.0,1
9936,0.0,1
9937,-2.0,1
9938,2.0,1
9939,0.0,1
9940,-5.0,1
9941,-4.0,1
9942,0.0,1
9943,0.0,1
9944,-1.0,1
9945,-6.0,1
9946,-2.0,1
9947,-2.0,1
9948,-1.0,1
9949,-1.0,1
9950,-4.0,1
9951,0.0,1
9952,0.0,1
9953,-1.0,1
9954,-1.0,1
9955,-2.0,1
9956,-4.0,1
9957,-1.0,1
9958,-2.0,1
9959,-4.0,1
9960,-1.0,1
9961,-1.0,1
9962,-1.0,1
9963,-6.0,1
9964,-6.0,1
9965,-5.0,1
9966,0.0,1
9967,0.0,1
9968,-3.0,1
9969,-2.0,1
9970,-2.0,1
9971,-3.0,1
9972,-2.0,1
9973,2.0,1
9974,-6.0,1
9975,-4.0,1
9976,-2.0,1
9977,-3.0,1
9978,-4.0,1
9979,-7.0,1
9980,-3.0,1
9981,-2.0,1
9982,-2.0,1
9983,0.0,1
9984,2.0,1
9985,-2.0,1
9986,-2.0,1
9987,0.0,1
9988,4.0,1
9989,-4.0,1
9990,-2.0,1
9991,0.0,1
9992,-4.0,1
9993,0.0,1
9994,-1.0,1
9995,0.0,1
9996,-2.0,1
9997,-4.0,1
9998,-2.0,1
9999,-4.0,1
10000,0.0,0
10001,3.0,0
10002,0.0,0
10003,4.0,0
10004,6.0,0
10005,5.0,0
10006,0.0,0
10007,4.0,0
10008,-2.0,0
10009,0.0,0
10010,-2.0,0
10011,3.0,0
10012,0.0,0
10013,3.0,0
10014,2.0,0
10015,2.0,0
10016,1.0,0
10017,2.0,0
10018,5.0,0
10019,0.0,0
10020,0.0,0
10021,4.0,0
10022,2.0,0
10023,4.0,0
10024,0.0,0
10025,2.0,0
10026,2.0,0
10027,1.0,0
10028,1.0,0
10029,1.0,0
10030,0.0,0
10031,6.0,0
10032,0.0,0
10033,6.0,0
10034,6.0,0
10035,2.0,0
10036,0.0,0
10037,0.0,0
10038,2.0,0
10039,4.0,0
10040,2.0,0
10041,0.0,0
10042,4.0,0
10043,0.0,0
10044,2.0,0
10045,4.0,0
10046,4.0,0
10047,2.0,0
10048,2.0,0
10049,2.0,0
10050,3.0,0
10051,0.0,0
10052,2.0,0
10053,3.0,0
10054,3.0,0
10055,4.0,0
10056,4.0,0
10057,2.0,0
10058,-2.0,0
10059,0.0,0
10060,0.0,0
10061,3.0,0
10062,2.0,0
10063,1.0,0
10064,2.0,0
10065,2.0,0
10066,4.0,0
10067,2.0,0
10068,0.0,0
10069,1.0,0
10070,3.0,0
10071,0.0,0
10072,6.0,0
10073,2.0,0
10074,1.0,0
10075,0.0,0
10076,3.0,0
10077,0.0,0
10078,0.0,0
10079,2.0,0
10080,5.0,0
10081,4.0,0
10082,2.0,0
10083,4.0,0
10084,2.0,0
10085,2.0,0
10086,0.0,0
10087,-2.0,0
10088,0.0,0
10089,3.0,0
10090,3.0,0
10091,4.0,0
10092,5.0,0
10093,0.0,0
10094,6.0,0
10095,2.0,0
10096,2.0,0
10097,0.0,0
10098,0.0,0
10099,1.0,0
10100,0.0,0
10101,4.0,0
10102,3.0,0
10103,2.0,0
10104,2.0,0
10105,3.0,0
10106,2.0,0
10107,2.0,0
10108,4.0,0
10109,4.0,0
10110,4.0,0
10111,3.0,0
10112,4.0,0
10113,0.0,0
10114,2.0,0
10115,0.0,0
10116,4.0,0
10117,4.0,0
10118,2.0,0
10119,3.0,0
10120,4.0,0
10121,4.0,0
10122,0.0,0
10123,2.0,0
10124,2.0,0
10125,0.0,0
10126,2.0,0
10127,0.0,0
10128,4.0,0
10129,2.0,0
10130,6.0,0
10131,4.0,0
10132,2.0,0
10133,6.0,0
10134,2.0,0
10135,4.0,0
10136,4.0,0
10137,4.0,0
10138,4.0,0
10139,4.0,0
10140,0.0,0
10141,2.0,0
10142,4.0,0
10143,0.0,0
10144,4.0,0
10145,-2.0,0
10146,1.0,0
10147,0.0,0
10148,3.0,0
10149,2.0,0
10150,3.0,0
10151,0.0,0
10152,4.0,0
10153,3.0,0
10154,0.0,0
10155,0.0,0
10156,4.0,0
10157,4.0,0
10158,0.0,0
10159,2.0,0
10160,4.0,0
10161,7.0,0
10162,2.0,0
10163,1.0,0
10164,4.0,0
10165,2.0,0
10166,2.0,0
10167,2.0,0
10168,0.0,0
10169,1.0,0
10170,2.0,0
10171,0.0,0
10172,3.0,0
10173,4.0,0
10174,4.0,0
10175,4.0,0
10176,3.0,0
10177,4.0,0
10178,2.0,0
10179,2.0,0
10180,2.0,0
10181,0.0,0
10182,-2.0,0
10183,1.0,0
10184,0.0,0
10185,2.0,0
10186,2.0,0
10187,4.0,0
10188,4.0,0
10189,0.0,0
10190,2.0,0
10191,0.0,0
10192,4.0,0
10193,1.0,0
10194,4.0,0
10195,2.0,0
10196,2.0,0
10197,2.0,0
10198,1.0,0
10199,0.0,0
10200,2.0,0
10201,4.0,0
10202,2.0,0
10203,4.0,0
10204,3.0,0
10205,2.0,0
10206,2.0,0
10207,2.0,0
10208,2.0,0
10209,0.0,0
10210,3.0,0
10211,2.0,0
10212,2.0,0
10213,2.0,0
10214,0.0,0
10215,2.0,0
10216,2.0,0
10217,-2.0,0
10218,2.0,0
10219,0.0,0
10220,1.0,0
10221,2.0,0
10222,2.0,0
10223,4.0,0
10224,4.0,0
10225,0.0,0
10226,4.0,0
10227,2.0,0
10228,2.0,0
10229,4.0,0
10230,2.0,0
10231,2.0,0
10232,2.0,0
10233,2.0,0
10234,4.0,0
10235,0.0,0
10236,3.0,0
10237,2.0,0
10238,0.0,0
10239,3.0,0
10240,0.0,0
10241,0.0,0
10242,3.0,0
10243,4.0,0
10244,4.0,0
10245,4.0,0
10246,-2.0,0
10247,2.0,0
10248,0.0,0
10249,2.0,0
10250,6.0,0
10251,2.0,0
10252,4.0,0
10253,2.0,0
10254,2.0,0
10255,4.0,0
10256,6.0,0
10257,1.0,0
10258,6.0,0
10259,2.0,0
10260,1.0,0
10261,3.0,0
10262,3.0,0
10263,0.0,0
10264,3.0,0
10265,4.0,0
10266,0.0,0
10267,4.0,0
10268,0.0,0
10269,2.0,0
10270,2.0,0
10271,1.0,0
10272,-2.0,0
10273,5.0,0
10274,2.0,0
10275,3.0,0
10276,4.0,0
10277,2.0,0
10278,0.0,0
10279,4.0,0
10280,2.0,0
10281,2.0,0
10282,4.0,0
10283,2.0,0
10284,0.0,0
10285,0.0,0
10286,0.0,0
10287,2.0,0
10288,0.0,0
10289,2.0,0
10290,6.0,0
10291,2.0,0
10292,0.0,0
10293,1.0,0
10294,4.0,0
10295,2.0,0
10296,4.0,0
10297,1.0,0
10298,4.0,0
10299,0.0,0
10300,0.0,0
10301,7.0,0
10302,4.0,0
10303,-2.0,0
10304,6.0,0
10305,6.0,0
10306,0.0,0
10307,0.0,0
10308,2.0,0
10309,6.0,0
10310,0.0,0
10311,3.0,0
10312,0.0,0
10313,4.0,0
10314,0.0,0
10315,2.0,0
10316,4.0,0
10317,2.0,0
10318,2.0,0
10319,2.0,0
10320,0.0,0
10321,4.0,0
10322,2.0,0
10323,4.0,0
10324,6.0,0
10325,4.0,0
10326,2.0,0
10327,6.0,0
10328,1.0,0
10329,4.0,0
10330,0.0,0
10331,4.0,0
10332,0.0,0
10333,4.0,0
10334,6.0,0
10335,4.0,0
10336,4.0,0
10337,2.0,0
10338,-2.0,0
10339,0.0,0
10340,4.0,0
10341,2.0,0
10342,3.0,0
10343,2.0,0
10344,3.0,0
10345,3.0,0
10346,-2.0,0
10347,3.0,0
10348,0.0,0
10349,3.0,0
10350,2.0,0
10351,0.0,0
10352,4.0,0
10353,4.0,0
10354,0.0,0
10355,0.0,0
10356,4.0,0
10357,4.0,0
10358,4.0,0
10359,0.0,0
10360,1.0,0
10361,0.0,0
10362,3.0,0
10363,3.0,0
10364,3.0,0
10365,2.0,0
10366,4.0,0
10367,4.0,0
10368,5.0,0
10369,2.0,0
10370,3.0,0
10371,0.0,0
10372,1.0,0
10373,4.0,0
10374,3.0,0
10375,4.0,0
10376,2.0,0
10377,-2.0,0
10378,0.0,0
10379,-2.0,0
10380,3.0,0
10381,2.0,0
10382,2.0,0
10383,0.0,0
10384,5.0,0
10385,4.0,0
10386,4.0,0
10387,2.0,0
10388,2.0,0
10389,4.0,0
10390,4.0,0
10391,3.0,0
10392,0.0,0
10393,4.0,0
10394,2.0,0
10395,4.0,0
10396,0.0,0
10397,4.0,0
10398,4.0,0
10399,0.0,0
10400,6.0,0
10401,2.0,0
10402,0.0,0
10403,2.0,0
10404,6.0,0
10405,6.0,0
10406,3.0,0
10407,4.0,0
10408,2.0,0
10409,6.0,0
10410,2.0,0
10411,2.0,0
10412,6.0,0
10413,0.0,0
10414,0.0,0
10415,2.0,0
10416,1.0,0
10417,0.0,0
10418,4.0,0
10419,0.0,0
10420,1.0,0
10421,0.0,0
10422,0.0,0
10423,2.0,0
10424,2.0,0
10425,4.0,0
10426,5.0,0
10427,4.0,0
10428,2.0,0
10429,1.0,0
10430,1.0,0
10431,5.0,0
10432,3.0,0
10433,0.0,0
10434,4.0,0
10435,5.0,0
10436,3.0,0
10437,0.0,0
10438,1.0,0
10439,4.0,0
10440,0.0,0
10441,3.0,0
10442,2.0,0
10443,4.0,0
10444,2.0,0
10445,0.0,0
10446,4.0,0
10447,4.0,0
10448,0.0,0
10449,2.0,0
10450,3.0,0
10451,0.0,0
10452,2.0,0
10453,-2.0,0
10454,4.0,0
10455,0.0,0
10456,0.0,0
10457,6.0,0
10458,4.0,0
10459,1.0,0
10460,2.0,0
10461,1.0,0
10462,4.0,0
10463,5.0,0
10464,4.0,0
10465,6.0,0
10466,2.0,0
10467,0.0,0
10468,4.0,0
10469,0.0,0
10470,3.0,0
10471,1.0,0
10472,4.0,0
10473,2.0,0
10474,6.0,0
10475,0.0,0
10476,0.0,0
10477,2.0,0
10478,3.0,0
10479,3.0,0
10480,0.0,0
10481,4.0,0
10482,4.0,0
10483,0.0,0
10484,2.0,0
10485,2.0,0
10486,4.0,0
10487,0.0,0
10488,6.0,0
10489,4.0,0
10490,0.0,0
10491,2.0,0
10492,0.0,0
10493,0.0,0
10494,0.0,0
10495,4.0,0
10496,6.0,0
10497,-2.0,0
10498,0.0,0
10499,4.0,0
10500,6.0,0
10501,0.0,0
10502,2.0,0
10503,0.0,0
10504,2.0,0
10505,1.0,0
10506,3.0,0
10507,4.0,0
10508,0.0,0
10509,2.0,0
10510,4.0,0
10511,7.0,0
10512,3.0,0
10513,4.0,0
10514,2.0,0
10515,-2.0,0
10516,6.0,0
10517,0.0,0
10518,7.0,0
10519,2.0,0
10520,2.0,0
10521,0.0,0
10522,4.0,0
10523,3.0,0
10524,2.0,0
10525,2.0,0
10526,2.0,0
10527,6.0,0
10528,1.0,0
10529,0.0,0
10530,0.0,0
10531,2.0,0
10532,3.0,0
10533,0.0,0
10534,3.0,0
10535,4.0,0
10536,4.0,0
10537,0.0,0
10538,0.0,0
10539,4.0,0
10540,2.0,0
10541,3.0,0
10542,2.0,0
10543,6.0,0
10544,2.0,0
10545,1.0,0
10546,6.0,0
10547,3.0,0
10548,6.0,0
10549,2.0,0
10550,1.0,0
10551,1.0,0
10552,1.0,0
10553,0.0,0
10554,3.0,0
10555,2.0,0
10556,2.0,0
10557,0.0,0
10558,-2.0,0
10559,4.0,0
10560,-2.0,0
10561,4.0,0
10562,0.0,0
10563,3.0,0
10564,1.0,0
10565,4.0,0
10566,4.0,0
10567,2.0,0
10568,2.0,0
10569,4.0,0
10570,2.0,0
10571,1.0,0
10572,2.0,0
10573,4.0,0
10574,2.0,0
10575,0.0,0
10576,4.0,0
10577,6.0,0
10578,5.0,0
10579,1.0,0
10580,-2.0,0
10581,4.0,0
10582,4.0,0
10583,1.0,0
10584,2.0,0
10585,0.0,0
10586,4.0,0
10587,2.0,0
10588,4.0,0
10589,0.0,0
10590,2.0,0
10591,3.0,0
10592,0.0,0
10593,2.0,0
10594,0.0,0
10595,1.0,0
10596,0.0,0
10597,3.0,0
10598,2.0,0
10599,3.0,0
10600,0.0,0
10601,0.0,0
10602,1.0,0
10603,4.0,0
10604,4.0,0
10605,0.0,0
10606,0.0,0
10607,2.0,0
10608,1.0,0
10609,4.0,0
10610,2.0,0
10611,6.0,0
10612,4.0,0
10613,1.0,0
10614,2.0,0
10615,2.0,0
10616,4.0,0
10617,0.0,0
10618,2.0,0
10619,4.0,0
10620,3.0,0
10621,2.0,0
10622,4.0,0
10623,2.0,0
10624,1.0,0
10625,2.0,0
10626,4.0,0
10627,4.0,0
10628,2.0,0
10629,4.0,0
10630,1.0,0
10631,1.0,0
10632,2.0,0
10633,1.0,0
10634,4.0,0
10635,1.0,0
10636,0.0,0
10637,-2.0,0
10638,2.0,0
10639,1.0,0
10640,0.0,0
10641,2.0,0
10642,2.0,0
10643,1.0,0
10644,4.0,0
10645,4.0,0
10646,0.0,0
10647,2.0,0
10648,7.0,0
10649,0.0,0
10650,6.0,0
10651,4.0,0
10652,4.0,0
10653,0.0,0
10654,2.0,0
10655,2.0,0
10656,1.0,0
10657,2.0,0
10658,4.0,0
10659,4.0,0
10660,4.0,0
10661,2.0,0
10662,0.0,0
10663,0.0,0
10664,4.0,0
10665,6.0,0
10666,2.0,0
10667,0.0,0
10668,4.0,0
10669,1.0,0
10670,6.0,0
10671,2.0,0
10672,4.0,0
10673,2.0,0
10674,2.0,0
10675,4.0,0
10676,0.0,0
10677,4.0,0
10678,2.0,0
10679,6.0,0
10680,0.0,0
10681,0.0,0
10682,2.0,0
10683,3.0,0
10684,2.0,0
10685,2.0,0
10686,-2.0,0
10687,0.0,0
10688,2.0,0
10689,1.0,0
10690,0.0,0
